Reporter Identifier	VALUE
1	0.183847014
2	1.631350482
3	0.930542736
4	1.107044128
5	0.596998411
6	0.829968014
7	0.251528974
8	1.780211393
9	1.637069804
10	1.456880488
11	2.730593699
12	0.20064634
13	0.612094758
14	0.575472459
15	0.286028132
16	2.080985566
17	0.094756889
18	0.130170947
19	0.93078834
20	0.377629726
21	0.092443332
22	0.346216397
23	0.271169649
24	0.151496116
25	0.80548428
26	0.829014954
27	0.03863291
28	0.879259743
29	1.976648999
30	0.171690462
31	0.636233552
32	0.073724443
33	0.0343977
34	0.034479815
35	0.087927224
36	0.122400938
37	0.472150748
38	0.744178768
39	1.229221672
40	0.630016115
41	0.585772409
42	2.551524623
43	0.593850403
44	0.278560262
45	0.552569822
46	0.162687143
47	3.447707792
48	1.067556824
49	0.524426273
50	2.56879886
51	4.142734986
52	0.229525073
53	4.35511834
54	0.129158849
55	0.707033573
56	0.241946005
57	2.427502541
58	3.548616723
59	1.641869292
60	0.497532059
61	0.683334572
62	0.25646374
63	0.352667292
64	0.169343866
65	0.249265264
66	0.107986978
67	3.596537406
68	1.047249471
69	0.227026124
70	3.416645263
71	3.980258543
72	1.300127961
73	1.2037193
74	1.25169892
75	1.80970096
76	0.152167008
77	0.406370472
78	0.567742576
79	0.401579952
80	0.390751785
81	0.219993222
82	2.298946668
83	0.112049803
84	0.695481622
85	2.431680334
86	1.025657737
87	0.357611728
88	0.843522545
89	0.312694495
90	0.471703106
91	1.980296017
92	0.898240077
93	0.113545178
94	0.676305188
95	0.197794568
96	0.107397494
97	0.794673153
98	2.549130305
99	0.27949082
100	0.541503404
101	1.064072188
102	2.406636654
103	0.092603168
104	1.714289654
105	0.288963778
106	1.803486388
107	1.364894337
108	1.549595999
109	2.383833031
110	4.952026847
111	0.272507419
112	0.394941158
113	0.114466394
114	0.429919252
115	4.536057141
116	1.976374266
117	0.997876008
118	0.222943258
119	1.213724638
120	3.330654479
121	2.13133274
122	0.444741769
123	0.218777234
124	0.522094804
125	2.186915069
126	0.376483057
127	0.871025369
128	0.213392733
129	4.291647529
130	0.263214558
131	0.107134899
132	0.089078087
133	0.443481304
134	1.710005175
