Reporter Identifier	VALUE
1	0.191518874
2	2.370383506
3	2.348272566
4	2.206771373
5	1.401952567
6	1.488589558
7	0.326229226
8	0.792238795
9	1.190560799
10	0.50911683
11	4.056082106
12	0.340062243
13	0.713515804
14	0.491243817
15	0.221746682
16	4.939896102
17	0.075176676
18	0.124450998
19	0.808370517
20	0.294648331
21	0.246931578
22	4.76917257
23	0.175803324
24	0.142488975
25	0.57729878
26	0.393321719
27	0.046327665
28	1.459845524
29	2.503743908
30	0.150171069
31	0.628266324
32	0.06180854
33	0.03561257
34	0.045876475
35	0.09725258
36	0.138781467
37	0.362904665
38	0.794267744
39	1.909044168
40	1.016703466
41	0.432536898
42	4.347676379
43	0.601078549
44	0.381005034
45	0.259417862
46	0.09464592
47	0.747352074
48	0.872176916
49	0.544458713
50	2.621070046
51	4.347066314
52	0.49237466
53	4.695067349
54	0.16213814
55	0.387964118
56	0.216830277
57	1.390896482
58	3.160039559
59	0.633089802
60	0.110542048
61	0.341750088
62	0.181592259
63	0.843753775
64	0.350817503
65	0.484875869
66	0.234709264
67	3.60862744
68	1.899085949
69	0.201330773
70	4.769442994
71	6.331910708
72	1.512603829
73	2.05479753
74	2.333403656
75	2.711197299
76	0.100343802
77	0.369282122
78	0.551426254
79	0.436560749
80	0.466161057
81	0.252148986
82	3.862162837
83	0.146810772
84	0.464409007
85	4.010934278
86	0.826491914
87	0.254654131
88	0.926066293
89	0.33796287
90	0.362171647
91	1.24143568
92	1.718124967
93	0.205047568
94	0.675006505
95	0.154261622
96	0.076193833
97	0.840878637
98	1.379423856
99	0.24379872
100	0.995115337
101	0.94795419
102	1.326015792
103	0.06796352
104	1.024730763
105	0.355324901
106	3.308749555
107	1.801939153
108	1.091937607
109	1.815556149
110	3.469741838
111	0.286633634
112	0.447732152
113	0.126047974
114	0.396536574
115	1.984014181
116	0.829245746
117	0.575895883
118	0.245679319
119	1.752940811
120	2.185130138
121	7.781793164
122	0.239534361
123	0.30052884
124	0.196400922
125	2.033444691
126	0.28792247
127	1.133533309
128	0.252208186
129	1.394161824
130	0.252530428
131	0.114507982
132	0.092225233
133	0.466401556
134	3.015020471
