Reporter Identifier	VALUE
1	0.202494093
2	1.470710174
3	1.82443606
4	1.517796436
5	0.907692952
6	0.906425156
7	0.450091634
8	1.452956336
9	2.428554072
10	1.390549455
11	1.338026017
12	0.381372579
13	0.675856355
14	0.330803418
15	0.232248842
16	1.21158602
17	0.100734276
18	0.115167034
19	0.560112101
20	0.280598929
21	0.097410919
22	7.013840245
23	0.21510999
24	0.199122148
25	0.826497437
26	0.642003206
27	0.043928306
28	0.901641911
29	2.510445486
30	0.156603274
31	0.513227153
32	0.064803039
33	0.10258652
34	0.04680287
35	0.078358242
36	0.151846612
37	0.381546984
38	0.662491842
39	1.197983661
40	1.019887286
41	0.46120126
42	4.277031998
43	0.338749838
44	1.628642016
45	0.623946594
46	0.129010862
47	4.212171734
48	0.845681704
49	0.469004277
50	1.794551439
51	2.304828449
52	0.335426993
53	4.751392561
54	0.176952437
55	1.046671674
56	0.258789827
57	1.952588287
58	2.34636484
59	1.014859357
60	0.119780001
61	0.538492745
62	0.638172385
63	0.313722117
64	0.34442051
65	0.420595529
66	0.21057178
67	2.824880313
68	0.984248453
69	0.231729162
70	2.859551244
71	3.420821054
72	1.142924373
73	2.535346052
74	1.273974645
75	3.263508277
76	0.141878992
77	0.470820885
78	0.496008301
79	0.324701426
80	0.353509586
81	0.189962299
82	2.254800858
83	0.091995061
84	0.671194051
85	2.144153978
86	0.767696961
87	0.467322496
88	1.338604729
89	0.404153611
90	0.423005068
91	1.21521797
92	1.35179658
93	0.189264616
94	0.414293524
95	0.174591061
96	0.076497553
97	0.938880186
98	1.391626774
99	0.261215599
100	0.850675702
101	0.73918532
102	0.964537333
103	0.068735702
104	1.002328361
105	0.402630165
106	2.916962628
107	1.669237621
108	1.881605318
109	3.291220353
110	2.946825863
111	0.469007874
112	0.942916563
113	0.163983559
114	0.58581605
115	5.001125845
116	2.009517361
117	0.937817631
118	0.364336811
119	0.868358653
120	0.966823701
121	1.110619122
122	0.235618604
123	0.24811397
124	0.368749386
125	2.005990573
126	0.407324537
127	1.120179253
128	0.346242967
129	3.315029343
130	0.272345104
131	0.112120601
132	0.088426128
133	0.41250286
134	4.361117347
