Reporter Identifier	VALUE
1	0.156793514
2	2.579861421
3	1.667057619
4	1.580399344
5	0.940723478
6	0.970454772
7	0.735730679
8	0.861214416
9	1.001755167
10	0.481542209
11	1.334592024
12	0.444061248
13	0.754730107
14	0.960612742
15	0.240808469
16	1.971917158
17	0.12381745
18	0.134816632
19	0.924772609
20	0.494935835
21	0.145817045
22	4.73486569
23	0.269034663
24	0.151051521
25	0.877463769
26	1.002486869
27	0.045663765
28	0.937314891
29	3.469313701
30	0.160073259
31	0.60072425
32	0.069379015
33	1.389684108
34	0.041356398
35	0.091803719
36	0.143560779
37	0.294894921
38	0.554925396
39	1.31717038
40	0.791085377
41	0.469257691
42	3.733808146
43	0.480793018
44	0.255426322
45	0.256275656
46	0.121133861
47	1.480354826
48	0.8745122
49	0.487957594
50	1.971653641
51	3.960881946
52	0.346251726
53	4.00639947
54	0.141116785
55	0.561436086
56	0.216350326
57	1.718242359
58	2.733877626
59	0.673242551
60	0.098402782
61	0.452949259
62	0.522200625
63	0.434160429
64	0.230028509
65	0.464302211
66	0.21155428
67	3.033626701
68	1.199168773
69	0.191076506
70	4.205317074
71	5.641357696
72	1.607024405
73	0.443831126
74	0.946911041
75	1.629707016
76	0.178650284
77	0.657320987
78	0.546782507
79	0.393512953
80	0.454415993
81	0.197335876
82	2.732038364
83	0.14138983
84	0.562854155
85	2.878320378
86	0.877226664
87	0.265983908
88	0.808174811
89	0.528961178
90	0.521952831
91	2.478965887
92	1.228902789
93	0.104796184
94	0.498157312
95	0.171259494
96	0.111455871
97	0.812254837
98	1.293509453
99	0.248324143
100	0.81189214
101	1.120152461
102	2.30890141
103	0.064148375
104	1.373808342
105	0.313519862
106	4.994711378
107	2.246406443
108	1.367008585
109	2.841237661
110	4.378688398
111	0.755715788
112	0.643713339
113	0.137387227
114	0.452151578
115	2.784089771
116	1.325480406
117	0.639242166
118	0.242879443
119	1.162818302
120	1.035728259
121	0.917080078
122	0.157480855
123	0.286347851
124	0.333239332
125	2.310371589
126	0.384384114
127	1.441781438
128	0.236680415
129	2.499778275
130	0.228231726
131	0.121727597
132	0.092517342
133	0.464428422
134	2.691302246
