Reporter Identifier	VALUE
1	0.216704125
2	1.725821463
3	1.633234943
4	1.563645957
5	0.922943344
6	0.924504407
7	0.274821316
8	1.388415649
9	2.404786887
10	1.307105306
11	1.131345236
12	0.273922926
13	0.690702162
14	0.340491832
15	0.219749157
16	1.296811956
17	0.095806111
18	0.120874887
19	0.618556048
20	0.294646028
21	0.104948397
22	6.430122407
23	0.260625249
24	0.207445125
25	0.785554559
26	0.664208461
27	0.044178236
28	0.701268169
29	2.596962606
30	0.171761814
31	0.595358823
32	0.053672082
33	0.103190269
34	0.053527269
35	0.0849705
36	0.159681825
37	0.516757664
38	0.641506624
39	0.977203588
40	0.827302401
41	0.513254244
42	5.093027393
43	0.37105175
44	1.644133513
45	0.622807115
46	0.149748653
47	4.34820546
48	0.871107588
49	0.541781165
50	1.902176253
51	3.1577367
52	0.32113682
53	4.380669589
54	0.183350404
55	1.590984442
56	0.291400428
57	2.145055479
58	2.735617946
59	0.876762485
60	0.135773342
61	0.542347095
62	0.650607586
63	0.29564209
64	0.421003278
65	0.399584424
66	0.183390017
67	3.030708383
68	0.835592094
69	0.251121157
70	2.964509945
71	3.857662868
72	1.107385756
73	2.251137112
74	0.992206174
75	2.830230482
76	0.122236147
77	0.46783624
78	0.494392162
79	0.309367668
80	0.388541074
81	0.216381154
82	2.006159135
83	0.10418175
84	0.62723962
85	2.061851489
86	0.813544493
87	0.457487576
88	1.375013871
89	0.375414932
90	0.389970427
91	1.309206498
92	1.1851548
93	0.179835475
94	0.426176662
95	0.182652378
96	0.073956915
97	0.813673819
98	1.646409788
99	0.267890789
100	0.717607168
101	0.648313135
102	0.873866276
103	0.074784185
104	1.049933414
105	0.424182071
106	2.742024907
107	1.843924828
108	1.661737058
109	3.232866443
110	3.490557421
111	0.410913052
112	0.857053653
113	0.188243586
114	0.581510703
115	5.910408695
116	2.426019769
117	0.822608467
118	0.323122398
119	0.808071302
120	0.846700823
121	0.885479266
122	0.202712037
123	0.271829855
124	0.402135644
125	2.296573062
126	0.347499363
127	1.092966839
128	0.42681865
129	2.826433517
130	0.249477855
131	0.114279852
132	0.107114377
133	0.456151178
134	3.215391894
