Reporter Identifier	VALUE
1	0.206616401
2	2.419611563
3	1.272712866
4	1.081348773
5	0.755546517
6	0.831384036
7	0.287114597
8	0.817261736
9	1.463395469
10	0.889772597
11	1.930616383
12	0.225210023
13	0.658451048
14	0.402480794
15	0.227816992
16	1.65768128
17	0.09893298
18	0.128783737
19	0.742407019
20	0.338438648
21	0.132077936
22	9.516158777
23	0.470954502
24	0.188705067
25	0.84421867
26	0.941114419
27	0.041501246
28	0.651902482
29	2.119395327
30	0.276895932
31	0.594635877
32	0.074039497
33	0.080089681
34	0.052659831
35	0.073880887
36	0.131902289
37	0.467941766
38	1.033627904
39	1.414863808
40	3.344686085
41	0.431218333
42	1.898145856
43	0.403049858
44	2.175125338
45	0.352941159
46	0.109160763
47	3.111518382
48	0.843488245
49	0.533130501
50	4.133400838
51	6.432881398
52	0.386980253
53	3.890193104
54	0.162756723
55	1.451600649
56	0.263993603
57	1.186601556
58	2.84037037
59	0.632156613
60	0.131076884
61	0.657334579
62	0.300522331
63	0.240506027
64	0.2449115
65	0.198765748
66	0.112872542
67	3.617769889
68	1.401979174
69	0.253573038
70	3.400345276
71	3.996638369
72	1.336743128
73	0.376453922
74	1.050337741
75	3.539864384
76	0.181039985
77	0.752988496
78	0.542614559
79	0.344301397
80	0.425541042
81	0.19361929
82	2.447053301
83	0.123769248
84	1.646309729
85	3.051449066
86	0.907994667
87	0.327670507
88	1.643213371
89	0.526866184
90	0.360882511
91	1.550476886
92	1.415597988
93	0.109439658
94	0.806010581
95	0.198715547
96	0.08867368
97	1.19469894
98	1.974625915
99	0.32705001
100	0.694238738
101	0.483321643
102	0.496825922
103	0.079053433
104	0.215579679
105	0.368086984
106	0.794143864
107	0.926328261
108	0.578500831
109	0.905996492
110	3.149609009
111	0.348618856
112	0.581517657
113	0.344325198
114	0.479030365
115	4.85370621
116	0.928555317
117	0.802145627
118	0.577778461
119	1.332589889
120	1.085844105
121	1.797870985
122	0.184773669
123	0.375254097
124	0.542876758
125	2.351494589
126	0.337016744
127	1.244219359
128	0.402503789
129	1.623086055
130	0.29428958
131	0.102175755
132	0.08299129
133	0.399973723
134	2.796781163
