Reporter Identifier	VALUE
1	0.197551495
2	0.976601468
3	1.056954389
4	1.225190964
5	0.615249179
6	0.833417234
7	0.259462483
8	1.537006131
9	3.196657087
10	1.70527947
11	2.597670944
12	0.245572977
13	0.650625882
14	0.599746435
15	0.250216355
16	2.446838853
17	0.098552535
18	0.141405808
19	0.892617934
20	0.375109012
21	0.109398309
22	0.361318911
23	0.277176232
24	0.162830536
25	0.801008452
26	0.389460155
27	0.041847276
28	0.961715082
29	2.303308563
30	0.15881026
31	0.567177676
32	0.079355818
33	0.034844343
34	0.052143028
35	0.082661683
36	0.121106827
37	0.481844823
38	0.708443287
39	1.215423008
40	0.612488225
41	0.545477208
42	3.031576171
43	0.561968114
44	0.302468695
45	0.389195532
46	0.128740664
47	2.778848391
48	1.05935704
49	0.527495929
50	2.559738284
51	4.734107193
52	0.271106429
53	4.437137018
54	0.135577708
55	0.750178988
56	0.209207043
57	2.782649067
58	2.678349041
59	1.142864508
60	0.499483308
61	0.538435146
62	0.118367199
63	0.243233177
64	0.197104098
65	0.271618202
66	0.101739202
67	4.087132745
68	1.173809221
69	0.305992486
70	3.720676027
71	4.729461524
72	1.363951814
73	2.141290029
74	1.114554918
75	1.526440775
76	0.122736332
77	0.418665044
78	0.54709319
79	0.370588627
80	0.359572179
81	0.163904526
82	2.68644706
83	0.117068194
84	0.734651074
85	2.778988844
86	1.000327878
87	0.28949443
88	0.781097985
89	0.350081385
90	0.54455865
91	2.016717348
92	0.993673124
93	0.204823126
94	0.690188435
95	0.174871529
96	0.122354865
97	0.994129548
98	2.169485797
99	0.304857727
100	0.655496389
101	1.094906223
102	2.338854313
103	0.075881928
104	1.668171304
105	0.304373247
106	2.856985397
107	1.60338018
108	1.630861363
109	2.862038323
110	4.715036326
111	0.279184039
112	0.469053596
113	0.120606838
114	0.451840642
115	6.394339942
116	2.375551053
117	1.399129934
118	0.189730127
119	1.299454769
120	3.474788962
121	2.130526755
122	0.345348932
123	0.235308869
124	0.512760378
125	2.340712372
126	0.398770586
127	0.875838234
128	0.222047895
129	1.907681358
130	0.246302228
131	0.120789987
132	0.092726385
133	0.48547082
134	2.294836364
