Reporter Identifier	VALUE
1	0.172222923
2	1.937063274
3	1.362642287
4	1.501182332
5	0.875092596
6	0.789452661
7	0.31466756
8	0.949993635
9	0.706906406
10	0.381276452
11	2.197554583
12	0.325161494
13	0.793758575
14	0.380367137
15	0.34905162
16	2.131681715
17	0.107915633
18	0.125734948
19	0.739830384
20	0.41453208
21	0.14109731
22	2.37583211
23	0.087396247
24	0.159441734
25	1.474175324
26	3.425004173
27	0.069647923
28	1.636961704
29	4.278564756
30	0.134539212
31	0.601803018
32	0.05725207
33	6.104279896
34	0.041183697
35	0.098711063
36	0.188876507
37	0.261506294
38	0.488763724
39	1.232711309
40	0.934544621
41	0.786856415
42	6.848283862
43	0.369123488
44	0.298125738
45	0.315741879
46	0.090546904
47	2.43739069
48	0.863836182
49	0.478674114
50	2.067133878
51	3.922921177
52	0.423390942
53	4.511074049
54	0.155972921
55	0.853468542
56	0.217887534
57	1.284845852
58	1.903452977
59	0.757620593
60	0.100832159
61	0.315760023
62	0.191747323
63	0.610721775
64	0.256412832
65	0.381347765
66	0.165872714
67	3.432843334
68	2.179582164
69	0.20657869
70	4.73152984
71	6.434198312
72	1.622963545
73	3.100920383
74	2.366478654
75	3.514470704
76	0.101078008
77	0.427487002
78	0.50797086
79	0.428300602
80	0.361624722
81	0.178312423
82	1.945731863
83	0.149138427
84	0.455655146
85	2.99935906
86	1.010659938
87	0.356403542
88	1.196252229
89	0.601403246
90	0.604430325
91	2.62144972
92	1.029602691
93	0.142550366
94	0.41420738
95	0.171626446
96	0.075258446
97	0.838721871
98	2.148222177
99	0.260622204
100	0.793431092
101	1.948754043
102	4.838023899
103	0.058432201
104	1.692655259
105	0.503780688
106	11.073458
107	2.785218188
108	3.225786893
109	6.605307067
110	4.775260966
111	0.411379889
112	0.921148866
113	0.144403112
114	0.429088224
115	2.125531288
116	1.398629795
117	1.044105198
118	0.194044041
119	1.201306506
120	1.402186391
121	1.564651399
122	0.196233027
123	0.317261625
124	0.345576494
125	2.216663813
126	0.231131389
127	1.033719855
128	0.248638778
129	6.403067439
130	0.225813569
131	0.091864624
132	0.081337698
133	0.426636258
134	3.042529238
