Reporter Identifier	VALUE
1	0.236862577
2	1.315680804
3	1.563867569
4	1.359146917
5	1.06940177
6	0.885599204
7	0.563471378
8	1.075111644
9	1.339359655
10	1.381053861
11	0.934419258
12	0.395176036
13	0.391252212
14	1.449668046
15	0.246011093
16	0.698630666
17	0.110395222
18	0.144002966
19	0.755675449
20	0.34800602
21	0.25891108
22	1.065821031
23	0.734470937
24	0.226216969
25	1.20079286
26	1.088502051
27	0.047277824
28	0.717449702
29	1.464735348
30	0.230890846
31	0.803208918
32	0.12339672
33	0.05322687
34	0.061664216
35	0.077902683
36	0.148504843
37	0.54545856
38	0.855140104
39	0.697633952
40	0.656735567
41	0.886605667
42	0.924094636
43	0.21379628
44	0.734437972
45	0.287557086
46	0.142903911
47	0.804058109
48	1.172574687
49	0.651697647
50	1.180387871
51	1.743556674
52	0.406289157
53	1.845601841
54	0.173674383
55	1.29470887
56	0.167385932
57	1.296852207
58	1.433295329
59	0.746095724
60	0.079842503
61	0.815309833
62	0.847661515
63	0.256489674
64	0.301917562
65	0.566202061
66	0.172310217
67	1.359204829
68	1.181822862
69	0.296126054
70	1.443874177
71	1.851703544
72	1.327961271
73	0.604110937
74	1.199249061
75	1.05703004
76	0.18622134
77	0.465740097
78	0.587124356
79	0.348410454
80	0.431198549
81	0.205240623
82	1.352687468
83	0.130934884
84	0.934811974
85	1.567464388
86	1.113188669
87	0.40844396
88	1.13666396
89	0.306424498
90	0.577638216
91	1.243298469
92	0.64064359
93	0.124200385
94	0.54995057
95	0.236226495
96	0.241604998
97	0.719448815
98	1.651052752
99	0.362497518
100	0.811636249
101	0.455676489
102	0.387153213
103	0.922986346
104	0.534783725
105	0.326469903
106	0.914816097
107	0.978126827
108	1.40885
109	1.221121031
110	1.660017934
111	0.309650231
112	0.450461602
113	0.158914658
114	0.269054646
115	1.625465461
116	1.08449773
117	1.061600265
118	0.442836819
119	1.340227089
120	0.94490886
121	1.459331425
122	0.234594718
123	0.291114324
124	0.17598896
125	1.434673926
126	0.661093782
127	1.459319352
128	0.300129291
129	1.227556147
130	0.296230665
131	0.135793917
132	0.122799213
133	0.237607817
134	1.424814576
