Reporter Identifier	VALUE
1	0.201469512
2	2.653455201
3	1.199396998
4	0.972841646
5	0.781225312
6	0.882671154
7	0.278814663
8	0.89658297
9	1.090342763
10	0.647237004
11	1.79948913
12	0.255441472
13	0.675655171
14	0.439905598
15	0.203809602
16	1.401225046
17	0.097180184
18	0.124388789
19	0.633793877
20	0.365747269
21	0.124439406
22	10.3789249
23	0.478393847
24	0.186298835
25	0.686318343
26	0.777456052
27	0.039950245
28	0.671336702
29	2.028768509
30	0.324307829
31	0.574348593
32	0.062852943
33	0.087784475
34	0.05061642
35	0.079782671
36	0.149602071
37	0.484970548
38	1.089896895
39	1.44016603
40	3.368246269
41	0.425220996
42	2.147028634
43	0.363570952
44	2.160835766
45	0.380542906
46	0.14008238
47	3.234107468
48	0.945236174
49	0.478242493
50	3.605210165
51	12.62251603
52	0.335920289
53	5.260038444
54	0.14864871
55	1.465993005
56	0.282395701
57	1.013656295
58	2.588069738
59	0.664180429
60	0.1247403
61	0.617371014
62	0.294103985
63	0.3210251
64	0.229658247
65	0.214100637
66	0.116346407
67	3.651256792
68	1.78977791
69	0.224726107
70	3.762448691
71	6.083209406
72	1.209092649
73	0.443351419
74	1.12841559
75	5.341487217
76	0.174544064
77	0.653768228
78	0.484700663
79	0.384622885
80	0.49860758
81	0.255672733
82	2.224135351
83	0.102444087
84	1.64578605
85	3.024580076
86	0.886529115
87	0.374170187
88	1.493791774
89	0.495630512
90	0.320540419
91	1.555257555
92	1.34564781
93	0.098011811
94	0.719696728
95	0.225495787
96	0.088262946
97	1.064485713
98	1.859565894
99	0.324933631
100	0.69056395
101	0.458159234
102	0.527276484
103	0.065451017
104	0.246331228
105	0.364757811
106	0.919101107
107	0.974904698
108	0.635895279
109	0.869751326
110	3.308582773
111	0.407094532
112	0.554844003
113	0.343297732
114	0.523146225
115	4.980623501
116	1.016447066
117	0.864500335
118	0.451821333
119	1.195804398
120	0.972270479
121	1.72673918
122	0.192207984
123	0.349550646
124	0.616708691
125	2.326395194
126	0.362767726
127	1.206560586
128	0.442478919
129	2.024478245
130	0.308441594
131	0.098643719
132	0.085701689
133	0.361670219
134	2.718698467
