Reporter Identifier	VALUE
1	0.171050614
2	2.158781848
3	1.553855371
4	1.408219511
5	0.823060134
6	1.024729636
7	0.330574505
8	1.073950343
9	4.17405539
10	1.370492175
11	1.575320117
12	0.27171702
13	0.636661144
14	0.28334396
15	0.22297287
16	0.810124562
17	0.101473709
18	0.108085017
19	0.783785289
20	0.309110005
21	0.132434399
22	8.774010291
23	0.214070036
24	0.140493664
25	0.747258123
26	0.655323848
27	0.042716385
28	0.989738832
29	2.250128644
30	0.14130479
31	0.544526019
32	0.069417766
33	0.061262516
34	0.043869953
35	0.087019494
36	0.146786903
37	0.480513443
38	0.775501397
39	1.530037719
40	0.603378022
41	0.71376309
42	3.215039473
43	0.417816519
44	1.652946863
45	1.494848026
46	0.100145994
47	13.83243254
48	0.863701757
49	0.471886389
50	2.517062361
51	6.238418761
52	0.267170911
53	9.155802555
54	0.177855455
55	1.056539097
56	0.226453701
57	2.520707299
58	2.860472765
59	0.985177286
60	0.091631602
61	0.429898445
62	0.218366034
63	1.440582271
64	0.20296516
65	0.968638752
66	0.526367985
67	3.502724046
68	1.778777466
69	0.225438477
70	4.564999602
71	6.45368334
72	1.367021675
73	2.300719325
74	1.092113008
75	2.336827578
76	0.165436887
77	0.708696371
78	0.46668667
79	0.403650751
80	0.388436604
81	0.204641073
82	2.056735937
83	0.10133172
84	1.137377531
85	3.88269754
86	0.851526451
87	0.332141776
88	0.746669771
89	0.585728585
90	0.404440061
91	1.867970301
92	1.16240208
93	0.169832967
94	0.635520769
95	0.164323544
96	0.069882872
97	0.991892243
98	1.139043673
99	0.223637938
100	0.641558119
101	0.485994306
102	0.571897383
103	0.0673605
104	0.205958051
105	0.261384555
106	0.718583422
107	0.232299548
108	1.994978552
109	3.928734187
110	3.483526172
111	0.315224191
112	0.517511548
113	0.158206386
114	0.624204254
115	5.453313999
116	1.335469588
117	1.179317676
118	0.29147536
119	1.23602183
120	1.577604614
121	2.266919367
122	0.23209873
123	0.405982821
124	0.488571766
125	3.500903672
126	0.273160414
127	0.833235289
128	0.265321082
129	4.060177359
130	0.26529967
131	0.113700875
132	0.096046264
133	0.484178927
134	2.702806996
