Reporter Identifier	VALUE
1	0.188253064
2	2.501741826
3	1.213210433
4	0.959266007
5	0.758060624
6	1.01668292
7	2.56948617
8	1.52720637
9	3.209933444
10	1.489565018
11	2.336002636
12	0.395678226
13	0.870944781
14	1.50061404
15	0.194833263
16	1.060512557
17	0.115701566
18	0.099350596
19	0.601842178
20	0.252493328
21	0.086932958
22	6.756305366
23	0.443341345
24	0.166907937
25	0.709464204
26	0.716264677
27	0.038175166
28	0.395399243
29	2.672785984
30	0.254619249
31	0.64957047
32	0.071692584
33	0.038500138
34	0.047762011
35	0.064282181
36	0.116456212
37	0.296244569
38	0.915953604
39	1.250185354
40	1.073825961
41	0.491017483
42	1.61216293
43	0.335112339
44	2.230524713
45	1.480459983
46	0.367625544
47	6.258379664
48	0.930932034
49	0.580609191
50	2.381288504
51	5.165754409
52	0.474706791
53	4.647164281
54	0.193438775
55	0.874442527
56	0.24737794
57	3.135991692
58	3.919609684
59	6.919744977
60	0.603429549
61	0.440576044
62	0.735521645
63	0.224182368
64	0.311039433
65	0.420847257
66	0.198367436
67	4.167598604
68	1.856642572
69	0.234103039
70	4.178767696
71	5.490940024
72	1.438161908
73	0.357428665
74	1.050720436
75	1.67355011
76	0.134162024
77	0.489562484
78	0.4498607
79	0.338811458
80	0.379261776
81	0.216330404
82	2.119216281
83	0.104180324
84	0.88052528
85	3.348655138
86	0.795725087
87	0.328491611
88	0.913982762
89	0.275081735
90	0.500889429
91	9.955418251
92	0.911337377
93	0.124222252
94	0.440746264
95	0.178740711
96	0.211734221
97	0.901530715
98	2.166923518
99	0.297726426
100	0.580528136
101	0.698387441
102	1.004448575
103	0.358339468
104	2.572164603
105	0.232055135
106	1.449052044
107	1.018243395
108	0.646050376
109	1.9256969
110	3.177377472
111	0.202158933
112	0.479337164
113	0.294004401
114	0.548002934
115	6.906076969
116	1.190811807
117	0.585609759
118	0.379942775
119	0.812355855
120	12.29767276
121	2.785820684
122	1.53517035
123	0.305330217
124	0.192441134
125	2.407494465
126	0.417341645
127	1.441761616
128	0.232247867
129	2.51587328
130	0.255098578
131	0.106262676
132	0.084476697
133	0.395029944
134	4.383790704
