Reporter Identifier	VALUE
1	0.182151084
2	2.497720638
3	1.253668915
4	1.350326346
5	0.701862279
6	0.863282742
7	0.428125578
8	1.701138216
9	3.718687809
10	1.334271767
11	1.234052203
12	0.230837997
13	0.824143099
14	0.992206909
15	0.239728812
16	1.159825937
17	0.114460228
18	0.114078933
19	0.591559178
20	0.24651996
21	0.097062189
22	9.901351855
23	0.230752273
24	0.149379679
25	0.726834384
26	0.709092488
27	0.040002013
28	0.687451035
29	2.551985357
30	0.14491571
31	0.5221624
32	0.09509128
33	0.040968115
34	0.051032365
35	0.081621345
36	0.132367492
37	0.627286326
38	0.874968615
39	1.369612053
40	0.86905256
41	0.913745717
42	2.47433624
43	0.301811737
44	2.827592764
45	0.815743688
46	0.249612775
47	4.606273754
48	0.930250282
49	0.479517909
50	5.257023759
51	7.344930172
52	0.29865644
53	4.500019213
54	0.184230704
55	0.996253654
56	0.236248347
57	2.277049603
58	2.597724479
59	3.322926373
60	0.851802407
61	0.606759013
62	0.472421814
63	0.207978243
64	0.329316715
65	0.492910499
66	0.265497363
67	2.878956416
68	1.24164753
69	0.403188398
70	3.522158617
71	4.842895605
72	1.40433403
73	1.169530126
74	1.139275351
75	2.811115382
76	0.091842197
77	0.379479587
78	0.546637604
79	0.267540104
80	0.315395525
81	0.1479752
82	2.447815712
83	0.102805219
84	0.248897176
85	2.277636135
86	0.741075679
87	0.280100447
88	1.154028513
89	0.289429208
90	0.346871921
91	2.158570956
92	1.15459553
93	0.131745636
94	0.715492266
95	0.185706419
96	0.095986741
97	0.717478069
98	1.458951127
99	0.258020894
100	0.628238591
101	1.31089093
102	2.376137836
103	0.073295245
104	2.354298983
105	0.333241212
106	1.770863364
107	1.312841788
108	0.827057818
109	1.27089955
110	3.5568746
111	0.30098781
112	0.687820136
113	0.167740238
114	0.455968597
115	4.027822968
116	1.766468304
117	0.975577758
118	0.44418839
119	1.094847684
120	9.847636703
121	1.211174936
122	0.952010871
123	0.294532216
124	0.313277501
125	1.793794699
126	0.385750769
127	1.101480042
128	0.304290025
129	2.975156714
130	0.22158376
131	0.12804483
132	0.110576238
133	0.515055014
134	5.182458901
