Reporter Identifier	VALUE
1	0.281534305
2	1.226316945
3	1.172947214
4	0.731945474
5	0.63168403
6	0.663740106
7	0.351955054
8	1.379773167
9	1.672227214
10	1.559039653
11	3.443218414
12	0.266772601
13	0.51820747
14	0.880283075
15	0.250685123
16	2.326288225
17	0.114363212
18	0.11823256
19	0.653768289
20	0.405055636
21	0.111138899
22	0.506944629
23	0.462967507
24	0.240674273
25	0.651473609
26	0.389214274
27	0.043720393
28	1.0421961
29	2.076189265
30	0.256386057
31	0.627886779
32	0.052369707
33	0.052519747
34	0.064560713
35	0.082704439
36	0.149287769
37	0.50538471
38	0.670290388
39	1.224030838
40	0.87256522
41	0.519218706
42	2.57830668
43	0.436020598
44	0.357312582
45	0.577472768
46	0.293233259
47	3.788216599
48	0.876766129
49	0.449152528
50	2.524044189
51	3.680859671
52	0.26681099
53	4.468163826
54	0.146326752
55	0.679502458
56	0.2940394
57	1.703474087
58	2.493147459
59	2.121893673
60	0.59577419
61	0.907511981
62	0.867782482
63	0.50459768
64	0.268785783
65	0.269008965
66	0.181197408
67	3.740865216
68	1.266842919
69	0.287125767
70	3.91702743
71	5.686725779
72	1.041178454
73	1.660524382
74	1.053546496
75	1.784868175
76	0.154393934
77	0.514622684
78	0.47961501
79	0.352446309
80	0.450846732
81	0.261528706
82	1.779364798
83	0.127793253
84	0.641591948
85	2.917103142
86	0.7868376
87	0.466279861
88	1.161611417
89	0.244620446
90	0.420939977
91	1.726392421
92	0.876979013
93	0.173852352
94	0.57904959
95	0.233389489
96	0.088825513
97	0.86718691
98	1.963810231
99	0.339734487
100	0.655138121
101	0.940623224
102	1.695711391
103	0.179701434
104	0.974140209
105	0.301699608
106	1.668157664
107	1.076327159
108	1.015066927
109	1.488822272
110	4.619371499
111	0.381450166
112	0.485326339
113	0.137902461
114	0.369426936
115	3.456668746
116	0.856170053
117	0.821954905
118	0.223220397
119	1.137415971
120	5.372956192
121	1.662550332
122	0.443564385
123	0.265036563
124	0.391240145
125	2.772575262
126	0.461507911
127	1.00708424
128	0.274653269
129	2.876878304
130	0.282849534
131	0.124833199
132	0.128889452
133	0.467317098
134	3.063502446
