Reporter Identifier	VALUE
1	0.202684107
2	2.154216921
3	1.688009617
4	1.255733168
5	0.803969239
6	0.831063073
7	0.315621995
8	0.941395975
9	2.849340584
10	1.30741929
11	2.352733225
12	0.375610875
13	0.694081342
14	2.105101682
15	0.25336982
16	1.011381737
17	0.111298958
18	0.126628228
19	0.841141923
20	0.297151726
21	0.142506326
22	9.220514667
23	0.356414328
24	0.165140075
25	0.744617366
26	0.409503603
27	0.039065696
28	0.400948977
29	1.969241227
30	0.165125
31	0.609005205
32	0.075228441
33	0.036900158
34	0.051472694
35	0.074526135
36	0.106313936
37	0.289335476
38	0.590790509
39	1.045529138
40	0.799922398
41	0.640180915
42	1.404825981
43	0.323464588
44	3.084857867
45	0.276840061
46	0.152936109
47	1.338919155
48	0.999449076
49	0.675710875
50	2.795430798
51	6.518001683
52	0.29366311
53	3.121214068
54	0.179063672
55	2.373725324
56	0.369481234
57	2.980353948
58	3.057025212
59	1.026100058
60	0.434914369
61	0.771352443
62	1.497728663
63	0.18934424
64	0.27935871
65	0.354488157
66	0.164859534
67	4.656519834
68	1.294707265
69	0.187845981
70	3.830151957
71	5.685746949
72	1.475323872
73	2.828858274
74	1.264543123
75	2.442544109
76	0.111144329
77	0.39979658
78	0.521517028
79	0.295925781
80	0.32082835
81	0.181634464
82	1.974498041
83	0.115362102
84	0.801070899
85	1.740728834
86	0.893049863
87	0.739595503
88	1.117694516
89	0.220141124
90	0.610633425
91	4.658500805
92	1.023306397
93	0.158537175
94	0.637377807
95	0.205993332
96	0.079361973
97	0.572451119
98	2.846270189
99	0.331944576
100	0.619049418
101	0.463110997
102	0.648178896
103	0.443851859
104	1.776035504
105	0.261102978
106	1.572353481
107	1.064351121
108	1.789093327
109	3.383586973
110	2.5251551
111	0.279309082
112	0.554617215
113	0.126710701
114	0.792061284
115	3.522034636
116	2.468464869
117	0.700405602
118	0.21093438
119	0.691872113
120	2.919693223
121	0.89191368
122	0.532365255
123	0.259674718
124	0.460778948
125	2.277450142
126	0.599654453
127	1.354965153
128	0.35097978
129	3.268710002
130	0.256978692
131	0.118534189
132	0.093920048
133	0.497837849
134	1.551122356
