Reporter Identifier	VALUE
1	0.195481846
2	2.455462898
3	1.323012113
4	1.422386223
5	0.711179029
6	1.01985175
7	1.66369524
8	2.127561301
9	4.491912975
10	1.696323946
11	2.496668307
12	0.523552138
13	0.840058075
14	1.708845574
15	0.179133224
16	1.069814492
17	0.11551125
18	0.071243394
19	0.30990924
20	0.224332608
21	0.063868054
22	6.916694119
23	0.438744709
24	0.141583577
25	0.803840166
26	0.597369756
27	0.040833831
28	0.489709959
29	2.909297847
30	0.194784857
31	0.455409397
32	0.065942163
33	0.041749648
34	0.039491494
35	0.062904996
36	0.126150538
37	0.263199884
38	1.007790524
39	1.021520544
40	0.908822234
41	0.59230156
42	2.642222931
43	0.348019742
44	2.516176743
45	1.254094179
46	0.274185464
47	4.662688884
48	1.029161736
49	0.555178515
50	2.521943823
51	8.095149867
52	0.348372658
53	4.982999495
54	0.194146765
55	0.710520243
56	0.154095912
57	3.706990386
58	4.224696067
59	4.997518012
60	0.623712928
61	0.343556194
62	0.696130676
63	0.388583532
64	0.302329419
65	0.385506423
66	0.204419548
67	3.652468188
68	2.125404649
69	0.204813269
70	4.311654911
71	7.826454975
72	1.349077407
73	1.413815597
74	1.252430281
75	2.005171402
76	0.12388014
77	0.500350401
78	0.354266448
79	0.241927928
80	0.371040675
81	0.148078517
82	2.522354833
83	0.118277022
84	0.981466857
85	3.322398968
86	0.84194165
87	0.361844655
88	0.997015867
89	0.290286997
90	1.061962936
91	11.24951498
92	0.917816104
93	0.117534659
94	0.453309212
95	0.167941529
96	0.06625971
97	1.293307876
98	2.930166886
99	0.281866893
100	0.547339239
101	0.638930617
102	0.861904808
103	0.436189739
104	2.458199058
105	0.267838407
106	2.803481143
107	0.95620616
108	1.391295211
109	5.414715485
110	3.205887542
111	0.219206323
112	0.411540805
113	0.187165318
114	0.352985111
115	4.161707067
116	0.870964891
117	0.838245847
118	0.327320957
119	0.827185264
120	12.62687527
121	3.232775661
122	1.140480314
123	0.366203913
124	0.287088847
125	1.694007558
126	0.601215995
127	1.447131767
128	0.212665698
129	3.140953855
130	0.237766428
131	0.081958424
132	0.089648649
133	0.401724472
134	5.02957678
