Reporter Identifier	VALUE
1	0.205931434
2	2.071954563
3	1.14036517
4	1.408510238
5	0.77522079
6	0.960927307
7	1.26818365
8	1.88306448
9	3.918897566
10	1.345680684
11	2.526724274
12	0.452233828
13	0.914066976
14	1.666584392
15	0.199803307
16	1.25073788
17	0.142265935
18	0.081449687
19	0.425069537
20	0.23980761
21	0.076093062
22	6.381683601
23	0.451851333
24	0.155630458
25	0.758707276
26	0.657818756
27	0.041110439
28	0.436731646
29	2.968956852
30	0.220873571
31	0.56703834
32	0.063606431
33	0.044157329
34	0.044715671
35	0.064507485
36	0.135357909
37	0.320724884
38	1.026952994
39	1.059372739
40	1.036446077
41	0.532079034
42	1.597541513
43	0.383955571
44	2.547889338
45	1.586315305
46	0.328060566
47	4.807238485
48	0.976649648
49	0.602954773
50	2.375425365
51	6.661996826
52	0.429292746
53	4.493685225
54	0.212358753
55	0.695604804
56	0.194708649
57	3.570329053
58	4.68989914
59	7.89814549
60	0.635055222
61	0.454402177
62	0.823716567
63	0.301806929
64	0.345611296
65	0.432921684
66	0.208367132
67	2.818132084
68	1.185362821
69	0.225051662
70	4.243160904
71	7.366354838
72	1.420376969
73	0.528955994
74	1.005866507
75	1.884617878
76	0.132725984
77	0.539412187
78	0.381407851
79	0.293044134
80	0.416390182
81	0.189191615
82	2.407190227
83	0.119302752
84	0.978352946
85	2.652271423
86	0.831298271
87	0.358808182
88	0.966315723
89	0.309886898
90	0.656610716
91	10.44929778
92	1.054120814
93	0.104607444
94	0.51171307
95	0.163863692
96	0.122155811
97	1.190590742
98	2.908421944
99	0.302720043
100	0.564914597
101	0.735496402
102	1.0464819
103	0.401799801
104	2.611199405
105	0.288501069
106	1.718383857
107	0.9955727
108	0.852690503
109	3.045868904
110	2.993876696
111	0.260181932
112	0.458386279
113	0.254369655
114	0.473142654
115	4.573989207
116	1.004695529
117	0.67633811
118	0.392336826
119	0.850661126
120	12.79085911
121	2.759910786
122	1.573048411
123	0.35901719
124	0.247812029
125	1.739530823
126	0.457442809
127	1.346923566
128	0.226574552
129	3.131097526
130	0.276694873
131	0.103771929
132	0.091153001
133	0.430311759
134	4.685276653
