Reporter Identifier	VALUE
1	0.385541436
2	0.9856272
3	0.834230792
4	0.72400373
5	0.682287263
6	0.646877465
7	0.37563639
8	1.552807558
9	2.033122941
10	1.163628804
11	2.446055514
12	0.350335606
13	0.690139851
14	0.730822312
15	0.325645087
16	2.909004452
17	0.141703517
18	0.118944834
19	0.563815571
20	0.44763508
21	0.128835746
22	0.428747315
23	0.361053519
24	0.27279095
25	0.570524554
26	0.464953422
27	0.038586229
28	1.117136707
29	1.657098933
30	0.1903781
31	0.593752638
32	0.081842135
33	0.050236711
34	0.08893548
35	0.089219012
36	0.152686311
37	0.492919431
38	0.663028774
39	1.038302323
40	0.535729238
41	0.505304654
42	1.611992065
43	0.568048599
44	0.284710667
45	0.458729187
46	0.329235873
47	2.069345103
48	0.814326902
49	0.43805892
50	1.798711522
51	8.96869002
52	0.273267931
53	3.651691315
54	0.214236162
55	0.449141539
56	0.303842626
57	1.552799969
58	1.814926063
59	1.547410741
60	0.699784325
61	0.855356965
62	0.704594866
63	0.394558453
64	0.330137739
65	0.315562068
66	0.210784837
67	2.578261975
68	1.215846404
69	0.279964446
70	2.699858854
71	4.645804007
72	0.926432617
73	3.471906102
74	1.359353889
75	1.557644708
76	0.127570657
77	0.575174121
78	0.471331157
79	0.441776715
80	0.451388035
81	0.2465042
82	1.921351666
83	0.142768266
84	0.649164732
85	2.373616662
86	0.947545969
87	0.511065377
88	1.080165255
89	0.286998837
90	0.420781107
91	1.380997765
92	0.795385631
93	0.242649909
94	0.518999557
95	0.214534739
96	0.114768296
97	0.731402181
98	1.797620129
99	0.359757074
100	0.578773986
101	0.769972511
102	1.371569919
103	0.239920619
104	0.972950657
105	0.364595213
106	1.34484423
107	1.05062743
108	1.165811801
109	1.766385122
110	3.315399917
111	0.463834295
112	0.101941571
113	0.175244814
114	0.464961366
115	2.733044815
116	0.748338386
117	1.212028441
118	0.246882398
119	1.14882667
120	3.349302271
121	1.470607419
122	0.418051668
123	0.2696665
124	0.497978714
125	1.609261537
126	0.430211881
127	0.835705646
128	0.30781768
129	2.249990641
130	0.130841262
131	0.133519557
132	0.142915394
133	0.385072295
134	3.050530932
