Reporter Identifier	VALUE
1	0.184720242
2	2.059021112
3	2.343073168
4	2.718097605
5	1.625584999
6	1.492159322
7	0.263837752
8	0.829020594
9	0.205516181
10	0.300990749
11	4.743077969
12	0.294712115
13	0.788003545
14	0.52073095
15	0.259085503
16	6.730190999
17	0.07913522
18	0.14156439
19	0.844812441
20	0.300416092
21	0.26293769
22	4.592958475
23	0.158951738
24	0.151338746
25	0.760953721
26	0.918102038
27	0.050450229
28	1.694806409
29	2.84740921
30	0.146167332
31	0.65745116
32	0.059616612
33	0.03604302
34	0.051070644
35	0.105647716
36	0.144955228
37	0.412913594
38	0.755541139
39	1.650957725
40	0.812195461
41	0.504300084
42	6.922668062
43	0.58501265
44	0.383653837
45	0.267224722
46	0.09598999
47	0.67558771
48	0.816682792
49	0.575816692
50	2.441830441
51	3.958445788
52	0.500084146
53	4.523069689
54	0.154549815
55	0.356340857
56	0.25495744
57	1.377598344
58	3.461055189
59	0.597472453
60	0.117016099
61	0.389426497
62	0.189079395
63	0.250152197
64	0.372307793
65	0.495068664
66	0.262931502
67	4.68311086
68	1.136653403
69	0.210655931
70	4.978972352
71	6.330570033
72	1.555194657
73	2.241001383
74	2.041558478
75	2.207530005
76	0.097563706
77	0.403439181
78	0.604173377
79	0.471271469
80	0.470636172
81	0.269361814
82	4.080951603
83	0.137932829
84	0.420144013
85	3.510582142
86	0.811744428
87	0.253930743
88	0.876067593
89	0.288247127
90	0.366045722
91	1.566516317
92	1.606483276
93	0.257995759
94	0.620953444
95	0.169779051
96	0.071973707
97	0.852543964
98	1.436491704
99	0.240711318
100	1.055014108
101	0.833470208
102	1.599841223
103	0.082417861
104	1.148749225
105	0.360721439
106	3.658379032
107	2.12748091
108	2.482962969
109	5.880051408
110	4.971652574
111	0.304428074
112	0.41836901
113	0.125442917
114	0.426155865
115	2.655891889
116	0.889248567
117	0.599510805
118	0.194465576
119	1.525047201
120	1.263282806
121	8.409377673
122	0.162937832
123	0.300921359
124	0.191936227
125	2.315975646
126	0.210765557
127	1.266075097
128	0.247778503
129	1.260452741
130	0.293098307
131	0.119636453
132	0.097256427
133	0.47409756
134	2.722089983
