Reporter Identifier	VALUE
1	0.182607301
2	2.112971016
3	1.352428794
4	2.252451677
5	0.903018066
6	0.837177856
7	0.239841624
8	1.583396306
9	3.871511975
10	1.650542171
11	1.645806762
12	0.392420951
13	0.654482155
14	0.3800769
15	0.210271262
16	0.497738436
17	0.097961274
18	0.071955281
19	0.250116782
20	0.259535122
21	0.070981509
22	7.320857153
23	0.335242487
24	0.16929866
25	0.910464055
26	0.870988689
27	0.04714051
28	1.505810699
29	2.432813947
30	0.124642102
31	0.504946453
32	0.066902474
33	0.134969317
34	0.041062209
35	0.057328418
36	0.103668834
37	0.382467073
38	0.567961903
39	1.396964156
40	1.399143465
41	0.580204579
42	4.0643889
43	0.298034355
44	1.896940144
45	0.904463623
46	0.11759557
47	4.287742295
48	0.965871327
49	0.548052733
50	2.238081106
51	9.47235517
52	0.291622751
53	5.878067233
54	0.194615552
55	1.17393642
56	0.165621094
57	2.421655699
58	1.936123888
59	1.115994481
60	0.147490179
61	0.358768241
62	0.80620716
63	0.22974124
64	0.439398575
65	0.362256612
66	0.187175904
67	2.424351206
68	1.4209212
69	0.204283338
70	2.678228092
71	4.283537087
72	1.01217729
73	2.31905742
74	1.281493691
75	4.079771363
76	0.139128433
77	0.465181116
78	0.408402378
79	0.21478833
80	0.283487747
81	0.131300012
82	3.186013455
83	0.135759121
84	1.012391688
85	2.276530243
86	1.028065274
87	0.38233725
88	1.324947912
89	0.422960618
90	0.46875377
91	1.143185861
92	1.563981055
93	0.129778772
94	0.458945206
95	0.149024848
96	0.063523779
97	1.170974222
98	2.07243275
99	0.309165593
100	0.985441321
101	0.955590666
102	0.647246889
103	0.064660677
104	1.368294077
105	0.366870826
106	2.276054869
107	0.925024358
108	1.627298516
109	2.274773995
110	2.941480168
111	0.412722049
112	0.954053916
113	0.206961035
114	0.494503764
115	7.021526757
116	2.079862443
117	0.884302644
118	0.315300569
119	1.059032212
120	0.985755972
121	1.130043241
122	0.205102838
123	0.377591619
124	0.322569006
125	1.97704516
126	0.589295466
127	1.165945222
128	0.319627791
129	3.2199836
130	0.291458163
131	0.112397046
132	0.08247441
133	0.326333964
134	6.218415449
