Reporter Identifier	VALUE
1	0.176720022
2	2.795818371
3	1.274947222
4	1.401743777
5	0.847255964
6	0.78736825
7	0.512038866
8	1.126152961
9	1.090138544
10	0.595015363
11	1.256544709
12	0.430392762
13	0.757909681
14	0.862950314
15	0.265777824
16	1.759683798
17	0.107401683
18	0.130558352
19	0.734823753
20	0.322571851
21	0.124321255
22	4.012116974
23	0.167552242
24	0.161169013
25	0.700696206
26	0.788607265
27	0.04577671
28	0.862623346
29	3.550718968
30	0.143372881
31	0.548184375
32	0.081299471
33	0.224694473
34	0.048704602
35	0.102096166
36	0.13468332
37	0.35003644
38	0.546777985
39	1.741117497
40	0.846594011
41	0.610921432
42	6.323998408
43	0.55564709
44	0.273026837
45	0.286698328
46	0.095305572
47	1.499948073
48	0.717545075
49	0.521376365
50	1.757782724
51	3.663407642
52	0.337976326
53	5.05986896
54	0.139233878
55	0.67874575
56	0.247817515
57	2.243021409
58	2.768884418
59	0.760683386
60	0.104168273
61	0.4461959
62	0.254862258
63	0.261617591
64	0.259015851
65	0.524834342
66	0.291763364
67	4.329344042
68	1.191785303
69	0.190341534
70	4.297149758
71	6.078601718
72	1.292631127
73	0.403263252
74	0.883932762
75	1.952466407
76	0.142322772
77	0.618746885
78	0.533473731
79	0.350571599
80	0.397103437
81	0.175440965
82	2.316826703
83	0.138745848
84	0.653495446
85	3.194788374
86	1.098281495
87	0.325184113
88	0.797552684
89	0.42055718
90	0.556189456
91	2.76826396
92	0.918972106
93	0.11511582
94	0.420214305
95	0.187590035
96	0.145834681
97	0.734515404
98	1.237988228
99	0.248085854
100	0.703637656
101	1.178600983
102	2.322817574
103	0.064867528
104	0.917162918
105	0.326632518
106	4.359804037
107	1.812702757
108	2.787610524
109	5.210434945
110	4.723458293
111	0.646697775
112	0.788289281
113	0.166645928
114	0.479092555
115	4.531264886
116	1.459194134
117	0.664443473
118	0.298378424
119	1.09766293
120	1.018573014
121	0.836923347
122	0.175532301
123	0.274403617
124	0.280801889
125	2.240072829
126	0.624072641
127	1.200415622
128	0.219721669
129	1.816009856
130	0.216014264
131	0.121478964
132	0.095938071
133	0.497309058
134	3.154359953
