Reporter Identifier	VALUE
1	0.192793806
2	3.432561367
3	1.175700871
4	1.438138174
5	0.780379563
6	0.769848709
7	0.275813414
8	0.969846539
9	1.620504664
10	0.625780109
11	1.490561336
12	0.37353537
13	1.159843141
14	0.527131019
15	0.364892991
16	1.096657269
17	0.135500158
18	0.101183798
19	0.53715231
20	0.305636356
21	0.090917482
22	5.655167893
23	0.309309995
24	0.174849873
25	0.58428682
26	0.479584544
27	0.050894253
28	0.770164393
29	2.841593564
30	0.15033356
31	0.510531161
32	0.082058756
33	0.051494579
34	0.083727983
35	0.100534293
36	0.108401929
37	0.172430775
38	0.162420998
39	1.452036001
40	0.773103913
41	0.453533682
42	2.035373642
43	0.573517394
44	1.753520487
45	0.46887084
46	0.203687861
47	2.043631092
48	0.745880482
49	0.511739904
50	1.761767167
51	4.659339822
52	0.432810206
53	3.949672346
54	0.183467141
55	1.31430273
56	0.291355678
57	1.50596126
58	3.029023569
59	2.259786354
60	0.578814217
61	0.583732192
62	0.310600072
63	0.256433295
64	0.27544573
65	0.705048939
66	0.410600709
67	3.008871542
68	0.888534568
69	0.263788616
70	2.989179798
71	4.154260199
72	1.078561994
73	0.546343216
74	1.351739475
75	2.613077075
76	0.161752926
77	0.542304618
78	0.518852665
79	0.415515442
80	0.337592116
81	0.224542395
82	2.355313995
83	0.152969116
84	0.683087666
85	2.890957991
86	1.024931497
87	0.27295685
88	1.207003503
89	0.227077465
90	0.456410568
91	2.448291595
92	0.934714292
93	0.126699384
94	0.500993636
95	0.206968469
96	0.09799746
97	0.798816116
98	2.054789644
99	0.321308631
100	0.725127462
101	0.719981378
102	0.915885115
103	0.061342266
104	1.287513843
105	0.295100026
106	2.060943981
107	1.355405877
108	2.409085011
109	4.680136258
110	3.404079402
111	0.317606068
112	0.581451116
113	0.241030155
114	0.896189595
115	8.712707625
116	5.759835021
117	0.749401306
118	0.352096995
119	0.882317788
120	8.830888919
121	2.87230546
122	0.669077539
123	0.2765382
124	0.50309879
125	2.164473447
126	0.23842199
127	1.021227985
128	0.293738827
129	2.38247796
130	0.236557029
131	0.104595338
132	0.098665105
133	0.535249573
134	4.474672054
