Reporter Identifier	VALUE
1	0.17290324
2	2.556929313
3	1.718134129
4	1.334145036
5	0.926253812
6	0.97814028
7	0.449396624
8	0.937286179
9	3.306451425
10	1.225322514
11	1.831581532
12	0.247373204
13	0.55440672
14	0.279456481
15	0.218537497
16	0.921366861
17	0.096820521
18	0.131604418
19	0.773938184
20	0.301362958
21	0.139764474
22	9.043929822
23	0.223951258
24	0.134904352
25	1.035054057
26	0.578714627
27	0.040113126
28	0.918255145
29	1.846564656
30	0.162434668
31	0.598835705
32	0.070829573
33	0.059675595
34	0.041345725
35	0.088047908
36	0.199738321
37	0.468023123
38	0.764552781
39	1.585087933
40	0.517264523
41	0.793051549
42	3.592577206
43	0.426923752
44	1.810984163
45	1.004879742
46	0.105335607
47	14.97618265
48	0.883068404
49	0.472256737
50	2.719964712
51	6.773696175
52	0.282864553
53	8.07571702
54	0.151360089
55	0.988872101
56	0.234702544
57	3.114816549
58	3.117942679
59	0.957050255
60	0.105623366
61	0.433510705
62	0.227474909
63	0.531412041
64	0.207296044
65	1.031272294
66	0.480154366
67	4.093261901
68	2.064679641
69	0.221462763
70	4.078249047
71	5.14663454
72	1.399377248
73	1.207831541
74	1.048432708
75	2.602521589
76	0.155701539
77	0.618873373
78	0.449353233
79	0.36324326
80	0.315723666
81	0.16918043
82	2.09861021
83	0.106604717
84	1.183932538
85	4.183175385
86	0.850528509
87	0.340669089
88	0.757153327
89	0.547589768
90	0.404853641
91	1.951328299
92	1.127430587
93	0.16356433
94	0.546115409
95	0.156458432
96	0.073031486
97	0.934432147
98	1.194523296
99	0.223986878
100	0.656176829
101	0.459910567
102	0.524621439
103	0.066238862
104	0.235814383
105	0.261740626
106	0.678210246
107	0.217216953
108	2.288177556
109	4.765035248
110	4.213058771
111	0.306594399
112	0.48910453
113	0.155102301
114	0.59792697
115	8.576526897
116	1.458670841
117	1.25804267
118	0.280058266
119	1.208783422
120	1.06902081
121	2.138961613
122	0.24032134
123	0.396657213
124	0.437042164
125	3.295652649
126	0.343603077
127	0.809726821
128	0.248655932
129	3.007460757
130	0.260204412
131	0.105697355
132	0.100121314
133	0.474724337
134	2.514753607
