Reporter Identifier	VALUE
1	0.169865887
2	3.10226665
3	1.247856289
4	1.560234237
5	0.841859234
6	0.895325133
7	0.449709402
8	1.078295619
9	5.901684843
10	3.237875329
11	4.214974383
12	0.318233675
13	0.653070447
14	1.501388012
15	0.305650346
16	1.076702463
17	0.089939294
18	0.0942396
19	0.479107971
20	0.252357495
21	0.275862658
22	4.88760125
23	0.298150835
24	0.14209219
25	0.628262897
26	0.437897827
27	0.044588403
28	0.990137393
29	2.37699146
30	0.124344209
31	0.437436269
32	0.069991406
33	0.047163995
34	0.049958678
35	0.084991025
36	0.095980226
37	0.323255832
38	0.975431617
39	1.217504955
40	0.766432209
41	1.17488631
42	2.491053132
43	0.497330729
44	1.770320454
45	0.234609536
46	0.101071993
47	0.874176156
48	0.947957386
49	0.697209768
50	2.633030025
51	9.109084314
52	0.28615522
53	4.402134814
54	0.168106889
55	2.986541616
56	0.32743032
57	2.093171853
58	2.068424094
59	0.7874339
60	0.165215457
61	0.53799008
62	0.664361321
63	0.84581926
64	0.262090564
65	1.004631622
66	0.628977274
67	3.436835544
68	2.177022335
69	0.223442036
70	3.123783584
71	4.123481855
72	1.195518797
73	4.104267844
74	1.559230132
75	2.243396321
76	0.16765309
77	0.604346316
78	0.48949105
79	0.30127066
80	0.249563867
81	0.151240725
82	2.771126526
83	0.142970714
84	0.74181106
85	2.292275459
86	0.917487241
87	0.455550352
88	0.94909763
89	0.205002192
90	0.505450581
91	3.703467698
92	0.896317246
93	0.131070393
94	0.55682955
95	0.204391425
96	0.086113246
97	0.597875713
98	3.46780309
99	0.346436012
100	0.51302656
101	0.493924624
102	0.651050432
103	0.290051559
104	0.433814522
105	0.294780797
106	2.0840306
107	1.269294349
108	0.992236445
109	1.412860706
110	2.128012333
111	0.436541009
112	0.604792539
113	0.167806601
114	0.50391705
115	2.651404624
116	1.634906699
117	1.10740466
118	0.234182733
119	1.019857333
120	1.72942436
121	1.204635975
122	0.246985272
123	0.3162809
124	0.421767833
125	1.908668382
126	0.619505875
127	1.304827429
128	0.225147846
129	3.951148699
130	0.217126876
131	0.099891953
132	0.0940233
133	0.519923971
134	4.004773276
