Reporter Identifier	VALUE
1	0.180876358
2	3.182398214
3	1.182395074
4	1.529151452
5	0.837750639
6	0.842161253
7	0.626537081
8	0.7277032
9	0.168038229
10	0.264828516
11	1.801772869
12	0.415175739
13	0.503442748
14	0.277682627
15	0.206433149
16	1.960632758
17	0.098743832
18	0.132164899
19	0.53837533
20	0.356600691
21	0.188550181
22	2.309592747
23	0.088651102
24	0.164781908
25	1.926831514
26	2.577832625
27	0.070315985
28	1.702982727
29	3.232604886
30	0.141686703
31	0.568200176
32	0.100730935
33	4.635322377
34	0.038886173
35	0.094465848
36	0.156238739
37	0.275672094
38	0.352224852
39	1.007406696
40	4.098495335
41	0.863584326
42	3.581820163
43	0.282440432
44	0.275155271
45	0.312254727
46	0.078873874
47	2.876771323
48	1.219692148
49	0.449496164
50	2.17909378
51	8.523359984
52	0.43386487
53	5.383076
54	0.152080922
55	0.881526552
56	0.267882009
57	0.994956463
58	2.0130844
59	0.817475093
60	0.105974109
61	0.31532554
62	0.189381037
63	0.354367795
64	0.30349413
65	0.356705808
66	0.181223282
67	2.150110764
68	2.558428615
69	0.232330333
70	5.795381662
71	7.204962052
72	1.527805787
73	4.383374776
74	2.469989902
75	6.111713578
76	0.100244534
77	0.339011998
78	0.52336147
79	0.289607138
80	0.373669063
81	0.190284011
82	1.481103745
83	0.138360803
84	0.482367587
85	2.386366029
86	1.023674833
87	0.862106414
88	1.399326704
89	0.558182674
90	0.512521868
91	2.357084893
92	1.062360105
93	0.135171609
94	0.371909731
95	0.174229876
96	0.230289299
97	0.862890824
98	2.205552097
99	0.276172773
100	0.783686404
101	1.924438706
102	4.054977518
103	0.085322689
104	1.439317294
105	0.380754402
106	7.385517609
107	2.301247105
108	1.897042498
109	3.189082641
110	3.188671302
111	0.376581423
112	0.852550913
113	0.137813134
114	0.507119411
115	3.494515318
116	1.546905697
117	1.070162076
118	0.209524615
119	1.164683551
120	0.963017415
121	1.645237518
122	0.217107713
123	0.29650353
124	0.116915771
125	3.053491504
126	0.179365085
127	1.152914772
128	0.259718432
129	6.640905567
130	0.269650676
131	0.103283897
132	0.078193626
133	0.335765493
134	2.123566413
