Reporter Identifier	VALUE
1	0.189127592
2	2.952764031
3	1.241880899
4	1.301634316
5	0.895583929
6	0.780007116
7	0.762066468
8	1.132040928
9	1.014546552
10	0.516030759
11	1.433795016
12	0.496389838
13	0.725040485
14	1.020332452
15	0.242378758
16	2.440545329
17	0.114698169
18	0.132006338
19	0.874652271
20	0.433097382
21	0.136122382
22	4.29917765
23	0.229293139
24	0.170263882
25	0.717875054
26	0.825857741
27	0.04143234
28	0.868264418
29	3.527701714
30	0.164594674
31	0.583050195
32	0.067653142
33	0.216696198
34	0.046370213
35	0.089656646
36	0.128639
37	0.397652244
38	0.593113215
39	1.539078564
40	0.86751529
41	0.576926268
42	3.581537988
43	0.696614753
44	0.298318212
45	0.264319472
46	0.105650852
47	1.575450452
48	0.78681683
49	0.522915944
50	1.79809019
51	2.936469175
52	0.350359509
53	4.612977995
54	0.141498077
55	0.654026056
56	0.240820525
57	1.80597036
58	3.043075813
59	0.744708626
60	0.107190523
61	0.541135212
62	0.292243619
63	0.335851197
64	0.234141726
65	0.429723958
66	0.171831073
67	4.353006515
68	1.10668828
69	0.208482108
70	4.365479514
71	4.883867995
72	1.417578304
73	0.610872456
74	0.967984721
75	1.743444323
76	0.174728072
77	0.666564115
78	0.565428301
79	0.357594742
80	0.427417247
81	0.240388373
82	2.327757585
83	0.138977076
84	0.582058405
85	3.033994952
86	0.934954558
87	0.32885774
88	0.892371237
89	0.492388589
90	0.490209663
91	2.745787747
92	0.934945214
93	0.110480605
94	0.455493228
95	0.191561118
96	0.130746074
97	0.720360864
98	1.215163958
99	0.139960802
100	0.760572253
101	1.282436639
102	2.569538986
103	0.078304869
104	1.386529101
105	0.306188559
106	3.302893056
107	1.706592595
108	1.492307474
109	2.554176079
110	4.212411491
111	0.628061489
112	0.69786273
113	0.169226004
114	0.498715909
115	3.963325757
116	1.508258573
117	0.663952056
118	0.294094276
119	1.14649716
120	1.132939968
121	0.950465693
122	0.172174156
123	0.263717557
124	0.21867947
125	2.389999238
126	0.535939128
127	1.323242415
128	0.229299657
129	1.996354503
130	0.239170507
131	0.128904526
132	0.100195659
133	0.525828783
134	2.231298745
