Reporter Identifier	VALUE
1	0.164170824
2	2.159410343
3	1.486270868
4	1.489497358
5	0.86757808
6	0.891005138
7	0.486918243
8	0.923789872
9	0.186201482
10	0.310650833
11	2.219129077
12	0.366946526
13	0.71908815
14	0.301929508
15	0.244304265
16	1.978960548
17	0.101141132
18	0.095802878
19	0.89272661
20	0.358767578
21	0.01090761
22	2.745596743
23	0.096676591
24	0.135344015
25	1.333800403
26	2.554082484
27	0.057572222
28	1.244272628
29	4.176562862
30	0.137268516
31	0.588877065
32	0.058283797
33	5.23956652
34	0.041629685
35	0.08964904
36	0.180981807
37	0.258404539
38	0.481819224
39	1.110446715
40	0.817971801
41	0.818145318
42	6.879552274
43	0.340914225
44	0.340326224
45	0.302050448
46	0.082021832
47	2.877861596
48	0.98380632
49	0.496934632
50	2.292093824
51	3.830456688
52	0.460383957
53	4.71670537
54	0.142486621
55	0.694888104
56	0.237910807
57	1.095516872
58	2.162193432
59	0.815325484
60	0.094761446
61	0.296102614
62	0.190820269
63	0.627605285
64	0.296897937
65	0.418924196
66	0.184531504
67	3.600721652
68	2.870213713
69	0.196997216
70	4.772976289
71	5.82028965
72	1.674764885
73	2.66375799
74	2.695242822
75	3.649756847
76	0.087480514
77	0.380288576
78	0.502233025
79	0.379899354
80	0.381918349
81	0.19507451
82	2.16213221
83	0.123105969
84	0.418110171
85	3.124144927
86	0.991357749
87	0.477547477
88	1.087653172
89	0.625590523
90	0.620057353
91	2.616746353
92	1.037945979
93	0.156404966
94	0.414879551
95	0.175501977
96	0.064914826
97	0.821253774
98	1.698574408
99	0.252985477
100	0.805711675
101	1.808291321
102	4.114818634
103	0.068124808
104	1.681547412
105	0.508854191
106	8.127623114
107	2.697458818
108	2.747380615
109	5.271607265
110	4.054567955
111	0.546197303
112	1.05343655
113	0.12962008
114	0.492560102
115	2.542160492
116	1.425973747
117	1.046457602
118	0.211226739
119	1.473571055
120	1.508276504
121	1.648374513
122	0.216479834
123	0.291982436
124	0.308236744
125	2.322732748
126	0.194125866
127	0.813438583
128	0.262257805
129	5.731409485
130	0.267158498
131	0.102208469
132	0.082351678
133	0.388797264
134	2.258069017
