Reporter Identifier	VALUE
1	0.164741911
2	1.945885713
3	1.441159509
4	1.377085412
5	0.841176567
6	1.005682079
7	0.332597334
8	1.027190808
9	4.023060247
10	1.268650904
11	1.455845674
12	0.2660233
13	0.682800187
14	0.310646604
15	0.244026778
16	1.076997988
17	0.110235256
18	0.131971279
19	0.763921094
20	0.292075784
21	0.146286343
22	6.683136052
23	0.193953187
24	0.145469504
25	0.743052251
26	0.676891318
27	0.046287058
28	0.857518162
29	2.091676914
30	0.133704629
31	0.613656627
32	0.069462008
33	0.06487301
34	0.045829212
35	0.082941321
36	0.148648109
37	0.450365984
38	0.732592628
39	1.446480137
40	0.566331841
41	0.630229493
42	3.381646764
43	0.428455891
44	1.418897092
45	1.247784724
46	0.109006663
47	13.03109812
48	0.73326868
49	0.46779705
50	2.294168357
51	5.262155042
52	0.279807113
53	6.566461782
54	0.158821345
55	0.99352067
56	0.23352391
57	2.771539533
58	2.558369031
59	0.925864551
60	0.11238683
61	0.452928772
62	0.21737099
63	1.226477067
64	0.20885074
65	1.000060607
66	0.48509265
67	3.024607315
68	1.08620565
69	0.225180125
70	3.953723223
71	5.965610699
72	1.368399434
73	1.535034254
74	0.988015497
75	1.954604482
76	0.163074507
77	0.718782994
78	0.452261365
79	0.445977207
80	0.390886144
81	0.193771485
82	2.085925065
83	0.119232519
84	1.110453831
85	4.264220867
86	0.827980211
87	0.300137321
88	0.665730959
89	0.515252162
90	0.391842977
91	1.718721633
92	1.131172906
93	0.176077597
94	0.596585224
95	0.150653435
96	0.088033045
97	0.988678904
98	1.046328496
99	0.234089811
100	0.713070972
101	0.501848467
102	0.501737021
103	0.061752569
104	0.234947389
105	0.264198989
106	0.685214528
107	0.230101942
108	1.852394664
109	4.057725343
110	3.250439625
111	0.331027917
112	0.505916099
113	0.157727742
114	0.6090606
115	5.456971777
116	1.43514217
117	1.150865566
118	0.28633048
119	1.166039254
120	1.648769479
121	2.050438995
122	0.238386864
123	0.390508111
124	0.460917798
125	3.379618958
126	0.283444761
127	0.824467434
128	0.247246795
129	3.513834791
130	0.252764122
131	0.116368111
132	0.097499333
133	0.438053966
134	2.733951252
