Reporter Identifier	VALUE
1	0.200522127
2	1.746728624
3	1.936431087
4	1.543169163
5	0.97271352
6	0.902491425
7	0.451157686
8	1.478511397
9	2.649948096
10	1.603041846
11	1.288921313
12	0.414257054
13	0.77467034
14	0.33853458
15	0.244360401
16	1.193887998
17	0.114387568
18	0.07172869
19	0.627338535
20	0.272202708
21	0.10501812
22	7.544770705
23	0.219246011
24	0.216760119
25	0.848127902
26	0.687504518
27	0.042815091
28	0.745655661
29	2.559440995
30	0.179011584
31	0.572340019
32	0.065797427
33	0.09853178
34	0.050947496
35	0.078290174
36	0.161081147
37	0.420009696
38	0.641094501
39	1.115310677
40	0.986304118
41	0.493326914
42	4.688109952
43	0.383265542
44	1.661409506
45	0.637405436
46	0.140680831
47	4.190793472
48	0.864413057
49	0.523242638
50	1.94793534
51	2.429686218
52	0.362400921
53	4.713658894
54	0.195099101
55	1.226921659
56	0.238331332
57	2.192673733
58	2.410372947
59	1.026448344
60	0.149104482
61	0.531519203
62	0.611635802
63	0.302003267
64	0.272153193
65	0.415417995
66	0.172328577
67	2.857811548
68	1.180557067
69	0.234931241
70	3.125474695
71	3.907212741
72	1.093959756
73	2.625212253
74	1.33426292
75	3.666493158
76	0.140794727
77	0.471075752
78	0.5260632
79	0.33650516
80	0.326454778
81	0.221191398
82	2.249287789
83	0.099929733
84	0.560049083
85	2.319057708
86	0.826355703
87	0.455865699
88	1.408158391
89	0.441774468
90	0.438718079
91	1.267013513
92	1.148795483
93	0.19442332
94	0.41315001
95	0.172134694
96	0.071697256
97	0.764504147
98	1.603037288
99	0.206779436
100	0.713192155
101	0.66715437
102	0.909250001
103	0.072175401
104	1.117147676
105	0.422005145
106	3.122923556
107	1.802397586
108	1.949732621
109	3.738757735
110	3.17198289
111	0.458898052
112	0.911335487
113	0.148234551
114	0.616807705
115	5.467658657
116	2.240749154
117	0.928713444
118	0.379576632
119	0.817926283
120	0.925972126
121	0.912859883
122	0.281058487
123	0.259826912
124	0.390531419
125	2.170025106
126	0.391373864
127	1.049268468
128	0.39260958
129	2.959326983
130	0.307486798
131	0.119676795
132	0.086278143
133	0.419041396
134	3.616399358
