Reporter Identifier	VALUE
1	0.17862434
2	2.201462164
3	1.425099416
4	1.429637332
5	0.842157565
6	0.976885832
7	0.262917854
8	0.885631985
9	0.764872283
10	0.43619738
11	1.84748273
12	0.265895664
13	0.821432441
14	0.315930535
15	0.245793445
16	2.95336698
17	0.116419373
18	0.128702166
19	0.744929042
20	0.379014399
21	0.168759
22	2.161178296
23	0.11388675
24	0.163127456
25	1.539313546
26	2.589546165
27	0.057059726
28	1.407594442
29	3.518120794
30	0.13882996
31	0.611623503
32	0.066345996
33	4.945564209
34	0.048723553
35	0.102907058
36	0.17242343
37	0.261539875
38	0.391167996
39	1.332033526
40	1.762426658
41	1.317674249
42	6.572996913
43	0.243895119
44	0.349757818
45	0.320091374
46	0.0871603
47	1.984601652
48	0.842454963
49	0.54254695
50	1.855153481
51	2.837452962
52	0.647186552
53	4.828229303
54	0.127659186
55	0.733515398
56	0.231225872
57	1.173248059
58	1.978967722
59	0.671102991
60	0.095960321
61	0.283510089
62	0.202435873
63	0.583907532
64	0.306717841
65	0.42956599
66	0.175426394
67	3.458629133
68	2.373262409
69	0.209658356
70	3.37391524
71	4.599484128
72	1.432810522
73	2.113126607
74	1.79152778
75	2.419926866
76	0.087470408
77	0.383066292
78	0.518521039
79	0.448995298
80	0.41104872
81	0.230491471
82	1.939397001
83	0.129911716
84	0.469716755
85	3.449263307
86	1.06398952
87	0.336531733
88	1.06431744
89	0.593006059
90	0.461061338
91	2.26772941
92	1.226051659
93	0.177014201
94	0.459643763
95	0.159572951
96	0.084831682
97	0.785571436
98	1.197423792
99	0.232668035
100	0.765674924
101	1.241278304
102	2.831742428
103	0.071553386
104	1.832005859
105	0.413585713
106	5.129377475
107	1.941193793
108	2.143254308
109	4.35772913
110	3.399390216
111	0.526526732
112	1.011886037
113	0.156279886
114	0.497320125
115	3.942521778
116	1.100042434
117	0.783922977
118	0.199334041
119	1.162557899
120	2.577431669
121	2.758675004
122	0.266126782
123	0.418856232
124	0.286033638
125	2.23306059
126	0.248742888
127	1.251813454
128	0.284516646
129	4.285195193
130	0.244278558
131	0.099187031
132	0.085199726
133	0.422345141
134	2.666706291
