Reporter Identifier	VALUE
1	0.165153061
2	2.687668894
3	2.421203522
4	2.320974041
5	1.43814804
6	1.525518216
7	0.329195329
8	0.822192404
9	0.200100499
10	0.264799811
11	4.593568472
12	0.380203598
13	0.652354008
14	0.522247057
15	0.223137637
16	5.398775305
17	0.073282119
18	0.133730292
19	0.837677681
20	0.296365916
21	0.265291837
22	6.068202709
23	0.168103589
24	0.144332722
25	0.575494803
26	0.323614767
27	0.045664975
28	1.313840619
29	2.600087316
30	0.143414322
31	0.578641744
32	0.058030093
33	0.042036883
34	0.043105632
35	0.095166987
36	0.135854779
37	0.367469099
38	0.774072694
39	1.932740775
40	1.085893758
41	0.436214129
42	5.36747246
43	0.586284448
44	0.391011514
45	0.242573647
46	0.094434167
47	0.721608542
48	0.863844103
49	0.547374341
50	2.902558982
51	5.776821891
52	0.48693384
53	5.396752826
54	0.16416561
55	0.400371549
56	0.221154841
57	1.118849294
58	3.683052049
59	0.556991187
60	0.109120171
61	0.420801632
62	0.202747917
63	0.267926227
64	0.351059783
65	0.477250312
66	0.259577283
67	4.720933633
68	2.47975277
69	0.199139461
70	5.597534972
71	6.716306012
72	1.582543896
73	2.526186639
74	2.668703923
75	3.020911992
76	0.084924836
77	0.363303658
78	0.573639668
79	0.429926455
80	0.468386214
81	0.261969372
82	4.215834962
83	0.140620498
84	0.419311585
85	4.079098988
86	0.835313885
87	0.262527061
88	1.024399768
89	0.299087854
90	0.335170391
91	1.569474567
92	1.717171599
93	0.204871622
94	0.72975874
95	0.161821557
96	0.060296586
97	0.829739871
98	1.379974821
99	0.249564483
100	0.995083607
101	0.905771435
102	1.502478664
103	0.071069055
104	1.21772497
105	0.352071359
106	4.003558605
107	2.375385462
108	1.309221045
109	2.758429577
110	4.123367723
111	0.278401905
112	0.451765584
113	0.108433773
114	0.391632566
115	2.036733085
116	0.79434534
117	0.584125269
118	0.22222595
119	1.840900041
120	1.380429534
121	9.051611494
122	0.185483962
123	0.303130583
124	0.185288663
125	2.14027261
126	0.228599412
127	1.228286593
128	0.25944557
129	1.434315816
130	0.291465794
131	0.112268835
132	0.088494911
133	0.45618701
134	3.082706211
