Reporter Identifier	VALUE
1	0.245217269
2	1.262835608
3	0.920700114
4	0.883145644
5	0.752608929
6	0.711035337
7	0.304895949
8	1.47045652
9	1.06845104
10	0.818461283
11	3.043286233
12	0.416028757
13	0.661001223
14	0.885305869
15	0.306930074
16	2.410275298
17	0.118566476
18	0.092981599
19	0.472084894
20	0.361080127
21	0.104065722
22	0.500202841
23	0.372478403
24	0.22014867
25	0.657577366
26	0.512572977
27	0.069619331
28	1.583751833
29	1.707742854
30	0.226599361
31	0.681683758
32	0.070065721
33	0.063432868
34	0.065751567
35	0.100643264
36	0.150315529
37	0.477871573
38	0.843255316
39	1.054925418
40	0.707870145
41	0.579213001
42	1.70580437
43	0.608859294
44	0.406007911
45	0.59658689
46	0.379245936
47	2.898375439
48	0.966096294
49	0.576817108
50	2.118181083
51	6.923275729
52	0.267894791
53	3.859400903
54	0.19602778
55	0.560747653
56	0.26457247
57	1.314908569
58	1.945650433
59	2.327107864
60	0.59840485
61	0.760549228
62	0.855127178
63	0.330822236
64	0.287707415
65	0.354329472
66	0.175500945
67	1.989347016
68	1.142985934
69	0.351217043
70	2.628479411
71	5.402347485
72	1.15654574
73	0.628897731
74	1.040934413
75	1.752130021
76	0.143834898
77	0.61221315
78	0.521727276
79	0.317847273
80	0.464081372
81	0.211096417
82	2.848337715
83	0.187929213
84	0.797436958
85	2.159419568
86	1.07748124
87	0.465855808
88	0.946842902
89	0.271897569
90	0.422913197
91	1.5465857
92	0.965110127
93	0.136135949
94	0.596663038
95	0.201896606
96	0.094798898
97	0.952676238
98	2.214836526
99	0.439792179
100	0.643662315
101	0.881322386
102	1.522531441
103	0.238861183
104	1.044445386
105	0.370099271
106	1.339400495
107	0.950708302
108	0.999659174
109	1.589022621
110	2.952506324
111	0.468977866
112	0.597027875
113	0.190361851
114	0.368578706
115	3.353307687
116	0.866853934
117	0.809182124
118	0.245016722
119	1.311185059
120	5.722781689
121	1.583301187
122	0.643112083
123	0.306144926
124	0.480484338
125	1.414440239
126	0.437971572
127	0.936419047
128	0.285256423
129	2.802285774
130	0.303324699
131	0.092761453
132	0.107980637
133	0.430318753
134	2.438251727
