Reporter Identifier	VALUE
1	0.153837998
2	1.998851
3	1.382420474
4	1.536156861
5	0.793494377
6	0.85225781
7	0.685912995
8	1.339282086
9	0.876897008
10	0.498433246
11	3.003605552
12	0.328539424
13	0.988789358
14	2.531127279
15	0.307152851
16	2.872449184
17	0.113920038
18	0.10422604
19	0.582439912
20	0.297494678
21	0.078405708
22	7.862736058
23	0.146857871
24	0.133678306
25	0.721457623
26	0.875049688
27	0.044856872
28	0.963593237
29	4.545995033
30	0.118835943
31	0.520530348
32	0.080624772
33	0.04298641
34	0.046603627
35	0.088451056
36	0.104235032
37	0.50102965
38	1.006996313
39	1.650516804
40	0.826560018
41	0.733108025
42	4.283945923
43	0.292112163
44	2.518754042
45	0.224247542
46	0.09092308
47	0.669205736
48	0.900524193
49	0.740623328
50	1.778366286
51	4.522828522
52	0.303394461
53	5.559185645
54	0.15219919
55	4.131709276
56	0.345816418
57	1.441049331
58	2.924451915
59	0.539652415
60	0.116337478
61	0.820461772
62	1.052103389
63	0.216100914
64	0.367274008
65	0.32057645
66	0.129099364
67	4.596221965
68	6.652823667
69	0.264250891
70	4.310739145
71	5.966345772
72	1.613205595
73	0.374159378
74	1.346198349
75	2.51086707
76	0.170524355
77	0.57963024
78	0.53307156
79	0.369722605
80	0.298713776
81	0.163680355
82	3.071529168
83	0.123105582
84	0.924416876
85	3.389025118
86	0.83170905
87	0.274958713
88	1.111876021
89	0.361253928
90	0.363337107
91	3.385764258
92	1.66923249
93	0.123371659
94	0.451395349
95	0.184592895
96	0.093578869
97	0.766676133
98	2.978477556
99	0.30924369
100	1.0097594
101	0.431729504
102	0.480484069
103	27.55799336
104	3.746525853
105	0.2718521
106	2.71873665
107	1.196429709
108	0.72998127
109	1.196276858
110	3.30493242
111	0.333860879
112	0.449262486
113	0.113946681
114	0.405588269
115	4.102577092
116	2.262256407
117	0.744700047
118	0.189420733
119	1.478948934
120	1.276829862
121	1.962603003
122	0.186675982
123	0.273217673
124	0.489336453
125	2.60823251
126	0.331901124
127	1.639413231
128	0.212956172
129	3.478357393
130	0.189357849
131	0.092504278
132	0.088070093
133	0.412139826
134	5.646502685
