Reporter Identifier	VALUE
1	0.262226248
2	1.187594684
3	1.020888824
4	0.816698575
5	0.676068418
6	0.747500452
7	0.438226939
8	1.413951507
9	1.692872898
10	1.768980701
11	2.551726475
12	0.280109185
13	0.61249505
14	0.545689023
15	0.307061822
16	2.095369383
17	0.108372983
18	0.126289929
19	0.631347561
20	0.409853493
21	0.107479337
22	0.54753873
23	0.378227965
24	0.254675258
25	0.66527682
26	0.44353203
27	0.047057514
28	1.247534408
29	1.625393199
30	0.229429598
31	0.634272291
32	0.066301169
33	0.057503753
34	0.058923312
35	0.083717085
36	0.146311636
37	0.4673019
38	0.694097085
39	1.320141557
40	0.707680422
41	0.561590276
42	2.724672027
43	0.466615616
44	0.342636947
45	0.52116776
46	0.259474918
47	3.417657375
48	0.854703189
49	0.563994652
50	2.11297805
51	2.727129887
52	0.242989776
53	3.839522769
54	0.14893721
55	0.588029726
56	0.270553902
57	1.562828328
58	1.778981011
59	1.602470252
60	0.61664137
61	0.84987279
62	0.839411716
63	0.284988833
64	0.235923154
65	0.305071349
66	0.185769777
67	3.411834931
68	2.008465694
69	0.257437324
70	3.368524441
71	4.564938614
72	1.003400632
73	3.200298524
74	1.204976232
75	1.456024044
76	0.150559396
77	0.512558335
78	0.474780187
79	0.342329211
80	0.379285648
81	0.23154364
82	1.85067004
83	0.123090228
84	0.706561141
85	2.892689626
86	0.874358215
87	0.513134096
88	1.077181621
89	0.272357671
90	0.446589786
91	1.446724787
92	0.798293375
93	0.200317663
94	0.550246103
95	0.210937938
96	0.085922541
97	0.825219652
98	1.688923148
99	0.294406545
100	0.701818485
101	0.831298824
102	1.341245689
103	0.090679235
104	1.101850974
105	0.354964806
106	1.546669686
107	1.059851977
108	1.215328416
109	1.944555974
110	3.393295415
111	0.380452353
112	0.476427756
113	0.14897736
114	0.353529464
115	3.245434802
116	0.823717623
117	1.110386841
118	0.20921671
119	1.168057321
120	3.837139481
121	1.580419225
122	0.45150025
123	0.241384192
124	0.374137403
125	2.256898925
126	0.504079603
127	0.951696276
128	0.269114016
129	2.145388926
130	0.279824977
131	0.11596718
132	0.095767926
133	0.454930075
134	3.005805346
