Reporter Identifier	VALUE
1	0.171008254
2	3.097457876
3	1.290284139
4	1.225195198
5	0.80052669
6	0.871953665
7	0.304039706
8	1.079802444
9	2.141102751
10	1.065910848
11	2.100785558
12	0.426685626
13	0.903735827
14	0.54644747
15	0.247910007
16	1.574840237
17	0.116967692
18	0.089505463
19	0.300256697
20	0.3558943
21	0.111113164
22	7.777056235
23	0.637701671
24	0.154611047
25	0.651893001
26	0.714818758
27	0.044776657
28	0.830086881
29	1.987986
30	0.280531545
31	0.510105776
32	0.070345171
33	0.117389861
34	0.04619567
35	0.066254453
36	0.08998107
37	0.364495371
38	1.322909583
39	1.551297636
40	3.718772091
41	0.438413906
42	1.745887117
43	0.425549336
44	2.427056508
45	0.561446041
46	0.136193424
47	2.576531061
48	0.886871545
49	0.644514439
50	3.890300051
51	15.97552873
52	0.317070164
53	5.917651727
54	0.184830186
55	1.145765078
56	0.174618797
57	1.302244812
58	3.069496753
59	0.697210848
60	0.177757248
61	0.572175566
62	0.377654837
63	0.207585197
64	0.249746055
65	0.239680514
66	0.122477884
67	2.921327876
68	1.252127831
69	0.199629186
70	3.189585391
71	6.802631248
72	1.318215969
73	0.581777508
74	1.131689503
75	3.504849505
76	0.218012651
77	0.738373941
78	0.393704906
79	0.307338125
80	0.352259251
81	0.148946397
82	3.200373027
83	0.165357894
84	2.911368552
85	2.351153766
86	0.963320318
87	0.432442914
88	1.461440233
89	0.631331911
90	0.433866699
91	1.497612439
92	1.600738617
93	0.104677795
94	0.842310062
95	0.189977958
96	0.099484802
97	1.428215179
98	2.454065344
99	0.369414036
100	0.703620191
101	0.51309308
102	0.407616419
103	0.075050945
104	0.31404377
105	0.35336287
106	0.720270671
107	0.834652902
108	0.80134663
109	0.944428228
110	2.919510051
111	0.357582996
112	0.564902954
113	0.527558076
114	0.443369167
115	5.014953781
116	0.781596079
117	0.936686017
118	0.500442982
119	1.845922333
120	1.158679099
121	1.92468705
122	0.178022694
123	0.542864579
124	0.429187037
125	1.80409658
126	0.553675593
127	1.313934127
128	0.339944802
129	2.206732593
130	0.305400773
131	0.068354595
132	0.080081095
133	0.301085488
134	6.626246777
