Reporter Identifier	VALUE
1	0.20458609
2	2.143753289
3	1.370053188
4	1.064991248
5	0.792642055
6	1.113771964
7	1.159989229
8	1.891501098
9	3.58217128
10	1.358429667
11	1.981969198
12	0.364256553
13	0.752593497
14	1.600731949
15	0.205931495
16	1.162395721
17	0.128004813
18	0.118148791
19	0.648815899
20	0.295801439
21	0.083345727
22	6.032208736
23	0.411558311
24	0.162808074
25	0.735511672
26	0.587758067
27	0.037833993
28	0.465384309
29	3.006366329
30	0.249504244
31	0.523779364
32	0.059516719
33	0.036305438
34	0.047610228
35	0.065472626
36	0.145181168
37	0.302909853
38	0.986567476
39	1.136789967
40	0.860000257
41	0.579179521
42	2.744840618
43	0.367310018
44	2.065466233
45	0.995815529
46	0.355757576
47	3.622623718
48	0.904580222
49	0.651899346
50	2.128649421
51	3.56694146
52	0.459382083
53	4.836463999
54	0.173185725
55	0.594232748
56	0.246537075
57	2.801443313
58	3.612739779
59	4.994690925
60	0.599068632
61	0.526460626
62	0.674485367
63	0.53315806
64	0.298735162
65	0.396672687
66	0.190115055
67	3.070925246
68	1.234630184
69	0.200267895
70	4.498704631
71	5.762079677
72	1.347356673
73	0.569320549
74	1.036199025
75	1.450567248
76	0.146326579
77	0.534890639
78	0.494773924
79	0.412004299
80	0.464625636
81	0.249868705
82	1.969638345
83	0.09231456
84	0.818086737
85	3.277474618
86	0.785987113
87	0.331309971
88	1.009495844
89	0.307430639
90	0.849735475
91	10.38935949
92	0.996376388
93	0.146494623
94	0.481301045
95	0.215347429
96	0.086326037
97	0.962605443
98	1.961421171
99	0.280329617
100	0.588605572
101	0.642581585
102	0.845987787
103	0.510948982
104	2.050159531
105	0.334453813
106	3.146347867
107	1.229901863
108	2.044432391
109	5.53608328
110	3.198439107
111	0.218842705
112	0.485074333
113	0.171018829
114	0.42371041
115	3.307722247
116	1.097447258
117	0.771131536
118	0.334804302
119	0.805446613
120	13.75963897
121	3.248794371
122	1.247636968
123	0.321984004
124	0.370548377
125	2.06075889
126	0.437925658
127	1.488480836
128	0.200134602
129	2.680402128
130	0.219737525
131	0.118158516
132	0.091452398
133	0.485835112
134	3.905588632
