Reporter Identifier	VALUE
1	0.201406055
2	1.473348263
3	1.456506495
4	1.422499046
5	0.851569691
6	0.844095416
7	0.476710517
8	0.98679845
9	1.008870664
10	0.680160544
11	4.315091875
12	0.539477428
13	0.677576078
14	1.380476162
15	0.274571994
16	1.297300973
17	0.101104458
18	0.124825701
19	0.675287099
20	0.300665606
21	0.285347542
22	5.503767082
23	0.302843878
24	0.154681006
25	0.650996519
26	0.493292721
27	0.042261684
28	0.778544482
29	2.854332127
30	0.143367643
31	0.564991044
32	0.074661156
33	0.03812811
34	0.051033961
35	0.079458832
36	0.121449364
37	0.425203622
38	0.757514148
39	1.230765049
40	0.716509533
41	1.462033405
42	2.815267134
43	0.560253321
44	1.775448639
45	0.250572604
46	0.111359664
47	0.827843062
48	0.84214738
49	0.533095048
50	2.871938107
51	8.032122631
52	0.363430974
53	4.042309228
54	0.154200553
55	1.837049864
56	0.321500516
57	1.576628113
58	2.804289367
59	0.821394468
60	0.166316998
61	0.605484505
62	0.702254243
63	0.584967285
64	0.266931753
65	0.988335345
66	0.543727734
67	4.512785579
68	1.544541894
69	0.248619474
70	2.986112386
71	3.648376893
72	1.27730746
73	0.470541546
74	1.116507264
75	2.294630263
76	0.163975789
77	0.573083853
78	0.504656294
79	0.307513609
80	0.328700466
81	0.195298094
82	2.56095303
83	0.1290282
84	0.607024796
85	2.975285529
86	0.81705267
87	0.373735179
88	1.028378259
89	0.216398301
90	0.719041765
91	4.26717209
92	0.900320744
93	0.128343695
94	0.498137169
95	0.184271675
96	0.075121276
97	0.500041762
98	3.474941356
99	0.360988286
100	0.535268162
101	0.523130215
102	0.665910378
103	0.336893858
104	0.487283439
105	0.296596071
106	2.380837265
107	1.353539902
108	2.369814337
109	4.959316647
110	3.110613868
111	0.374034931
112	0.655837349
113	0.140003759
114	0.569203397
115	3.561404308
116	1.823240799
117	0.82213802
118	0.23783781
119	1.028744375
120	1.605537327
121	1.395445342
122	0.219617222
123	0.247197186
124	0.256758902
125	1.99443706
126	0.47617975
127	1.583407339
128	0.224303484
129	5.117717368
130	0.287879534
131	0.128583657
132	0.105839605
133	0.493381265
134	1.804431686
