Reporter Identifier	VALUE
1	0.213578969
2	1.81641854
3	1.444832826
4	1.418237021
5	0.845328939
6	0.881722791
7	0.307468271
8	0.993748138
9	2.6123095
10	1.275756002
11	1.308583457
12	0.185852439
13	0.745287629
14	0.27039096
15	0.223992523
16	1.47949563
17	0.09539763
18	0.123800388
19	0.708601629
20	0.290005532
21	0.096635374
22	5.740950614
23	0.227962976
24	0.188671686
25	0.667790508
26	0.372843273
27	0.039178921
28	0.610317437
29	2.730374786
30	0.155018636
31	0.611698929
32	0.067241302
33	0.087409684
34	0.047868196
35	0.078152245
36	0.14010958
37	0.496229552
38	0.649262942
39	1.17230471
40	0.974535094
41	0.502442587
42	5.472982999
43	0.403934345
44	1.726051794
45	0.505859758
46	0.14186616
47	4.653678715
48	0.891422841
49	0.44813252
50	2.075235586
51	4.092296246
52	0.29375429
53	5.252776301
54	0.166953363
55	1.227625458
56	0.243861136
57	1.928887474
58	2.53353587
59	0.818820533
60	0.116533609
61	0.631254835
62	1.041061163
63	0.23659752
64	0.357207879
65	0.365482784
66	0.202121868
67	2.278458245
68	0.837001039
69	0.223623464
70	3.305678893
71	4.289475044
72	1.216291316
73	2.443292382
74	1.099251079
75	3.440969363
76	0.128517102
77	0.467279449
78	0.574010651
79	0.336751849
80	0.414584601
81	0.198891275
82	1.920283871
83	0.097949191
84	0.739373296
85	1.962226498
86	0.706712789
87	0.393758987
88	1.381578928
89	0.366104885
90	0.421520697
91	1.270639162
92	1.328235261
93	0.148051791
94	0.446185562
95	0.189022428
96	0.083058822
97	0.85890558
98	1.813202021
99	0.265081141
100	0.759451998
101	0.864700654
102	1.014082566
103	0.06084073
104	0.914465477
105	0.474174886
106	3.00243896
107	1.586421932
108	1.334002163
109	2.154228455
110	3.204855981
111	0.421591385
112	0.840041184
113	0.179138247
114	0.436064548
115	6.295909648
116	2.425830279
117	0.928123976
118	0.303581288
119	0.961080603
120	0.723982264
121	1.073763922
122	0.204661003
123	0.267420326
124	0.441180451
125	2.202677499
126	0.288960366
127	1.105334761
128	0.470559937
129	3.470483243
130	0.336673659
131	0.105197922
132	0.097310078
133	0.41185463
134	3.596410074
