Reporter Identifier	VALUE
1	0.170059666
2	1.985180858
3	2.673492941
4	3.609018482
5	1.339158505
6	1.505504513
7	0.557465115
8	0.731907952
9	0.25095518
10	0.339210865
11	2.377433423
12	0.451660349
13	0.842488877
14	2.665684825
15	0.242815761
16	2.391409998
17	0.105426062
18	0.09912623
19	0.588071023
20	0.333886468
21	0.601790998
22	0.453391204
23	0.343007422
24	0.162756721
25	0.683860484
26	0.552072403
27	0.050632127
28	0.896279661
29	2.70328079
30	0.126297085
31	0.524347424
32	0.071436499
33	0.037931674
34	0.04078741
35	0.076352394
36	0.120606164
37	0.348604382
38	0.996508308
39	1.334463422
40	0.684342861
41	3.992002825
42	3.185799579
43	0.26185158
44	0.329159662
45	0.222935017
46	0.081806397
47	0.60953335
48	1.061732176
49	1.860746984
50	3.067591667
51	4.20205228
52	0.307720481
53	3.338123749
54	0.153278597
55	5.531024301
56	0.478962258
57	2.012253228
58	3.119998528
59	0.619603819
60	0.093470884
61	0.588679995
62	1.216757393
63	0.729205062
64	0.416141456
65	0.460163236
66	0.200767428
67	3.281751584
68	2.072444443
69	0.288555977
70	5.222134915
71	6.706585776
72	1.506378381
73	0.824702228
74	0.991485215
75	2.086459044
76	0.199629355
77	0.706611318
78	0.447434217
79	0.449360298
80	0.430278973
81	0.201305225
82	2.652584192
83	0.133104875
84	0.615064766
85	2.332514495
86	0.961630894
87	0.266662893
88	0.823152941
89	0.217938063
90	0.37303444
91	1.522120905
92	1.132947395
93	0.094311214
94	0.433210509
95	0.160947201
96	0.094342378
97	0.962799273
98	2.034853546
99	0.303003756
100	0.74484681
101	0.402221806
102	0.263337934
103	0.063786254
104	2.25536549
105	0.449589584
106	2.699821417
107	1.386523864
108	1.575055991
109	2.501034779
110	2.865177964
111	0.355771399
112	0.582419123
113	0.118041443
114	0.248138931
115	3.717606668
116	1.491254626
117	0.607946561
118	0.235393796
119	0.966793169
120	2.544818376
121	0.914700618
122	0.212165315
123	0.448679757
124	0.331450544
125	0.6787208
126	0.301860657
127	1.146972921
128	0.165987185
129	7.390707002
130	0.210216126
131	0.130235445
132	0.116891744
133	0.64027746
134	3.12989532
