Reporter Identifier	VALUE
1	0.210926086
2	1.885681275
3	1.354726892
4	1.246843352
5	0.73887031
6	0.649870973
7	0.35081567
8	0.75166005
9	3.552276512
10	1.487136237
11	2.228391357
12	0.380658353
13	0.863670054
14	1.745377431
15	0.271302603
16	0.843114458
17	0.120525622
18	0.108919167
19	0.565270402
20	0.251670481
21	0.14239548
22	8.90296478
23	0.354912878
24	0.162056773
25	0.533575836
26	0.461961882
27	0.047679116
28	0.432649894
29	1.731183436
30	0.157226827
31	0.652247023
32	0.118106962
33	0.039416417
34	0.055985609
35	0.096384246
36	0.135076489
37	0.289230558
38	0.636718621
39	1.115612707
40	1.275714871
41	0.575245165
42	1.000023326
43	0.324320605
44	2.521192838
45	0.349504989
46	0.187189493
47	0.642892915
48	0.946011681
49	0.558506613
50	2.78096376
51	2.72833608
52	0.362332113
53	2.996927382
54	0.224314538
55	1.6062058
56	0.302776615
57	3.104189605
58	2.731408206
59	1.477681979
60	0.404156247
61	0.628614069
62	1.536392411
63	0.342150382
64	0.363698465
65	0.388284499
66	0.164899931
67	3.148211089
68	1.750334254
69	0.233072992
70	2.956390981
71	4.115229283
72	1.511932385
73	0.287812477
74	1.182556647
75	2.236817873
76	0.101049347
77	0.425938111
78	0.47078761
79	0.278564965
80	0.249651496
81	0.177775743
82	2.264314178
83	0.126073538
84	0.733622399
85	1.758158782
86	0.962828262
87	0.409090449
88	1.080797806
89	0.199590506
90	0.545196724
91	4.109215038
92	0.937923244
93	0.108986386
94	0.636423032
95	0.196816318
96	0.128630563
97	0.571742194
98	2.638655705
99	0.336765203
100	0.591598947
101	0.490410359
102	0.683728327
103	0.252776489
104	1.957633155
105	0.2592889
106	0.979854624
107	0.841796769
108	1.534376362
109	2.585673054
110	2.120335551
111	0.227106921
112	0.509080136
113	0.150170447
114	0.726585566
115	3.746688585
116	2.165577458
117	0.464255521
118	0.242303941
119	0.758862683
120	4.262978699
121	0.832675953
122	0.66139615
123	0.232992564
124	0.500397351
125	1.478966421
126	0.772735822
127	1.24083036
128	0.355116937
129	2.931567252
130	0.23621964
131	0.108872796
132	0.102003601
133	0.488475478
134	2.429082855
