Reporter Identifier	VALUE
1	0.175244571
2	3.341666555
3	1.241768998
4	1.169553902
5	0.843608894
6	0.829846201
7	0.254013385
8	2.850399212
9	0.668976541
10	0.377380897
11	5.790466131
12	0.376112335
13	0.8287901
14	1.369257003
15	0.233253711
16	1.04341266
17	0.107802775
18	0.114894679
19	0.762215159
20	0.296935928
21	0.259726124
22	5.013001659
23	0.35948104
24	0.146957152
25	0.687095209
26	0.586190932
27	0.038140445
28	0.574507425
29	3.885819119
30	0.138435874
31	0.502393066
32	0.065087766
33	0.038979199
34	0.043559951
35	0.081271337
36	0.112251518
37	0.224616569
38	0.729107887
39	1.237714119
40	0.878384886
41	1.08190204
42	3.457719829
43	0.449057883
44	1.740758204
45	0.228139985
46	0.086600733
47	0.650975392
48	0.880248793
49	0.853249558
50	1.703192944
51	3.615705813
52	0.302147774
53	7.565859291
54	0.154155846
55	10.36921405
56	0.557068878
57	2.117723099
58	3.236481155
59	0.637047733
60	0.119348255
61	1.216927197
62	0.786170706
63	0.173242878
64	0.648261469
65	0.44339272
66	0.212475615
67	3.865837629
68	18.15526036
69	0.230250098
70	4.105790902
71	5.465753187
72	1.891612153
73	0.399131129
74	1.181193419
75	2.312757673
76	0.300213538
77	1.404190778
78	0.495587854
79	0.345746142
80	0.386753636
81	0.199781577
82	2.348636915
83	0.101737578
84	0.980841802
85	2.638724757
86	0.839594719
87	0.255729705
88	1.01369788
89	0.216117216
90	1.006022373
91	23.81154993
92	1.684859386
93	0.093518885
94	0.460700042
95	0.182172409
96	0.07869687
97	0.986888402
98	2.059278798
99	0.268111314
100	0.713086184
101	0.510120185
102	0.798315321
103	0.957426667
104	2.689939044
105	0.337157062
106	3.549675777
107	1.701187074
108	1.195943835
109	2.64298307
110	2.865785273
111	0.941638848
112	0.862429702
113	0.111771819
114	0.396878284
115	3.959982521
116	1.303002426
117	0.627313583
118	0.184905106
119	0.931385469
120	1.913065385
121	1.189361792
122	0.182232539
123	0.266736734
124	0.387825801
125	2.026017078
126	0.344102304
127	1.298897665
128	0.275843431
129	5.314228263
130	0.259420516
131	0.125469053
132	0.099889551
133	0.492237843
134	2.309774702
