Reporter Identifier	VALUE
1	0.191653137
2	2.893989197
3	1.540366363
4	1.546516295
5	0.958193357
6	0.979941877
7	0.652395039
8	0.999613477
9	1.451995061
10	0.646090929
11	1.32504526
12	0.468677834
13	0.75298732
14	0.996206923
15	0.259086449
16	2.241185602
17	0.121656183
18	0.150807486
19	1.0253153
20	0.522801723
21	0.165838518
22	5.139798482
23	0.277167976
24	0.163592173
25	1.048069474
26	1.355009568
27	0.04690966
28	0.944651879
29	3.462803703
30	0.16996239
31	0.615212638
32	0.070597211
33	1.181440285
34	0.048479842
35	0.084199727
36	0.126985863
37	0.378519438
38	0.530694845
39	1.325258948
40	0.770926632
41	0.49805519
42	3.062491397
43	0.545420344
44	0.271502567
45	0.273224211
46	0.090067276
47	1.692908135
48	0.881725237
49	0.493360679
50	2.151573639
51	3.982834934
52	0.379054564
53	4.81368789
54	0.146654951
55	0.595420047
56	0.226511683
57	1.908158253
58	3.047057045
59	0.702440704
60	0.104078838
61	0.518458865
62	0.595372761
63	0.334391761
64	0.224388797
65	0.394276744
66	0.186086774
67	3.133517352
68	1.133413013
69	0.209267278
70	4.799050872
71	5.866046699
72	1.538224217
73	0.460131592
74	0.977013282
75	1.858691848
76	0.183509246
77	0.789174077
78	0.569996837
79	0.418792727
80	0.452115016
81	0.235382995
82	2.720137893
83	0.145768417
84	0.573474279
85	3.191987266
86	0.90385138
87	0.320099401
88	0.851758705
89	0.54457209
90	0.482457358
91	2.404380474
92	1.228309477
93	0.107294206
94	0.513302355
95	0.171618325
96	0.119318631
97	0.733707402
98	1.258683581
99	0.233179301
100	0.781308238
101	1.350650141
102	2.84199419
103	0.067833569
104	1.440649069
105	0.301651503
106	4.491314286
107	2.208455415
108	1.145973153
109	2.373608855
110	3.760188827
111	0.699738141
112	0.670047618
113	0.157147795
114	0.478205358
115	3.311602329
116	1.247761591
117	0.687066712
118	0.261035588
119	1.223306745
120	1.052121665
121	0.966795514
122	0.164980131
123	0.290550413
124	0.276618426
125	2.301144331
126	0.402841266
127	1.357317744
128	0.247604129
129	2.943674316
130	0.216847366
131	0.123086443
132	0.089821654
133	0.480633496
134	2.054670612
