Reporter Identifier	VALUE
1	0.221018221
2	1.652973119
3	1.690425039
4	1.694215648
5	1.011767132
6	0.912917111
7	0.48275688
8	1.069505566
9	1.974558431
10	1.704074789
11	0.848722066
12	0.454524952
13	0.720245391
14	1.560475884
15	0.23310041
16	0.52409345
17	0.116842349
18	0.122852432
19	0.534888715
20	0.247776137
21	0.208602052
22	1.827726875
23	0.385846679
24	0.193486614
25	1.065267248
26	1.088959984
27	0.047577126
28	0.622930061
29	2.765899469
30	0.152998983
31	0.727172764
32	0.176281914
33	0.056852904
34	0.062033994
35	0.089256249
36	0.139405494
37	0.495960057
38	0.862930902
39	1.171786101
40	0.564330619
41	0.745207158
42	0.791985986
43	0.25152143
44	0.133319609
45	0.292690477
46	0.124295814
47	0.758875955
48	1.131226557
49	0.620143623
50	1.279767461
51	3.282986757
52	0.422593956
53	3.797092755
54	0.186356956
55	1.605139362
56	0.27769438
57	2.471115419
58	2.321334806
59	0.703512883
60	0.13882249
61	0.493109718
62	0.847012813
63	0.259440956
64	0.288642042
65	0.683391975
66	0.308106533
67	1.646216549
68	1.106192419
69	0.303054521
70	2.353028716
71	3.737131793
72	1.413740522
73	0.626584812
74	0.887014794
75	1.669218194
76	0.164898102
77	0.695048061
78	0.485950078
79	0.279426061
80	0.356613128
81	0.160597957
82	2.698033457
83	0.155034333
84	0.844511914
85	2.083795606
86	1.048143133
87	0.786409038
88	0.926337501
89	0.369322275
90	0.531525778
91	1.719752784
92	1.141240426
93	0.114398426
94	0.551134612
95	0.142122108
96	0.202879502
97	0.805803309
98	2.119521936
99	0.33952426
100	0.742640013
101	0.431079635
102	0.376310542
103	1.079234801
104	0.900671858
105	0.326508008
106	0.724625376
107	0.891615257
108	1.257603764
109	2.005134884
110	2.069938889
111	0.278956677
112	0.715160898
113	0.1455604
114	0.204456792
115	3.267160351
116	1.041156382
117	1.075608954
118	0.452114381
119	1.562471325
120	0.952831169
121	2.152949079
122	0.20715549
123	0.35629491
124	0.217392898
125	2.037157627
126	0.699439031
127	1.188857343
128	0.238975136
129	2.399792746
130	0.336329551
131	0.098137135
132	0.118730237
133	0.363303591
134	3.103490224
